INDEX,TEAM_IDA,TEAM_IDB,BATTLE_NUM,BATTLE_TIME
1355,348,349,100,0
1356,328,327,100,0
1357,328,332,100,0
1358,328,337,100,0
1359,328,342,100,0
1360,328,347,100,0
1361,333,327,100,0
1362,333,332,100,0
1363,333,337,100,0
1364,333,342,100,0
1365,333,347,100,0
1366,338,327,100,0
1367,338,332,100,0
1368,338,337,100,0
1369,338,342,100,0
1370,338,347,100,0
1371,343,327,100,0
1372,343,332,100,0
1373,343,337,100,0
1374,343,342,100,0
1375,343,347,100,0
1376,348,327,100,0
1377,348,332,100,0
1378,348,337,100,0
1379,348,342,100,0
1380,348,347,100,0
1381,329,426,100,0
1382,329,427,100,0
1383,329,428,100,0
1384,329,429,100,0
1385,329,430,100,0
1386,334,426,100,0
1387,334,427,100,0
1388,334,428,100,0
1389,334,429,100,0
1390,334,430,100,0
1391,339,426,100,0
1392,339,427,100,0
1393,339,428,100,0
1394,339,429,100,0
1395,339,430,100,0
1396,344,426,100,0
1397,344,427,100,0
1398,344,428,100,0
1399,344,429,100,0
1400,344,430,100,0
1401,349,426,100,0
1402,349,427,100,0
1403,349,428,100,0
1404,349,429,100,0
1405,349,430,100,0
1406,327,426,100,0
1407,327,427,100,0
1408,327,428,100,0
1409,327,429,100,0
1410,327,430,100,0
1411,332,426,100,0
1412,332,427,100,0
1413,332,428,100,0
1414,332,429,100,0
1415,332,430,100,0
1416,337,426,100,0
1417,337,427,100,0
1418,337,428,100,0
1419,337,429,100,0
1420,337,430,100,0
1421,342,426,100,0
1422,342,427,100,0
1423,342,428,100,0
1424,342,429,100,0
1425,342,430,100,0
1426,347,426,100,0
1427,347,427,100,0
1428,347,428,100,0
1429,347,429,100,0
1430,347,430,100,0
1431,351,351,100,0
1432,351,356,100,0
1433,351,361,100,0
1434,351,366,100,0
1435,351,371,100,0
1436,356,356,100,0
1437,356,361,100,0
1438,356,366,100,0
1439,356,371,100,0
1440,361,361,100,0
1441,361,366,100,0
1442,361,371,100,0
1443,366,366,100,0
1444,366,371,100,0
1445,371,371,100,0
1446,352,354,100,0
1447,352,359,100,0
1448,352,364,100,0
1449,352,369,100,0
1450,352,374,100,0
1451,357,354,100,0
1452,357,359,100,0
1453,357,364,100,0
1454,357,369,100,0
1455,357,374,100,0
1456,362,354,100,0
1457,362,359,100,0
1458,362,364,100,0
1459,362,369,100,0
1460,362,374,100,0
1461,367,354,100,0
1462,367,359,100,0
1463,367,364,100,0
1464,367,369,100,0
1465,367,374,100,0
1466,372,354,100,0
1467,372,359,100,0
1468,372,364,100,0
1469,372,369,100,0
1470,372,374,100,0
1471,351,354,100,0
1472,351,359,100,0
1473,351,364,100,0
1474,351,369,100,0
1475,351,374,100,0
1476,356,354,100,0
1477,356,359,100,0
1478,356,364,100,0
1479,356,369,100,0
1480,356,374,100,0
1481,361,354,100,0
1482,361,359,100,0
1483,361,364,100,0
1484,361,369,100,0
1485,361,374,100,0
1486,366,354,100,0
1487,366,359,100,0
1488,366,364,100,0
1489,366,369,100,0
1490,366,374,100,0
1491,371,354,100,0
1492,371,359,100,0
1493,371,364,100,0
1494,371,369,100,0
1495,371,374,100,0
1496,351,352,100,0
1497,351,357,100,0
1498,351,362,100,0
1499,351,367,100,0
1500,351,372,100,0
1501,356,352,100,0
1502,356,357,100,0
1503,356,362,100,0
1504,356,367,100,0
1505,356,372,100,0
1506,361,352,100,0
1507,361,357,100,0
1508,361,362,100,0
1509,361,367,100,0
1510,361,372,100,0
1511,366,352,100,0
1512,366,357,100,0
1513,366,362,100,0
1514,366,367,100,0
1515,366,372,100,0
1516,371,352,100,0
1517,371,357,100,0
1518,371,362,100,0
1519,371,367,100,0
1520,371,372,100,0
1521,351,353,100,0
1522,351,358,100,0
1523,351,363,100,0
1524,351,368,100,0
1525,351,373,100,0
1526,356,353,100,0
1527,356,358,100,0
1528,356,363,100,0
1529,356,368,100,0
1530,356,373,100,0
1531,361,353,100,0
1532,361,358,100,0
1533,361,363,100,0
1534,361,368,100,0
1535,361,373,100,0
1536,366,353,100,0
1537,366,358,100,0
1538,366,363,100,0
1539,366,368,100,0
1540,366,373,100,0
1541,371,353,100,0
1542,371,358,100,0
1543,371,363,100,0
1544,371,368,100,0
1545,371,373,100,0
1546,353,353,100,0
1547,353,358,100,0
1548,353,363,100,0
1549,353,368,100,0
1550,353,373,100,0
1551,358,358,100,0
1552,358,363,100,0
1553,358,368,100,0
1554,358,373,100,0
1555,363,363,100,0
1556,363,368,100,0
1557,363,373,100,0
1558,368,368,100,0
1559,368,373,100,0
1560,373,373,100,0
1561,353,354,100,0
1562,353,359,100,0
1563,353,364,100,0
1564,353,369,100,0
1565,353,374,100,0
1566,358,354,100,0
1567,358,359,100,0
1568,358,364,100,0
1569,358,369,100,0
1570,358,374,100,0
1571,363,354,100,0
1572,363,359,100,0
1573,363,364,100,0
1574,363,369,100,0
1575,363,374,100,0
1576,368,354,100,0
1577,368,359,100,0
1578,368,364,100,0
1579,368,369,100,0
1580,368,374,100,0
1581,373,354,100,0
1582,373,359,100,0
1583,373,364,100,0
1584,373,369,100,0
1585,373,374,100,0
1586,353,352,100,0
1587,353,357,100,0
1588,353,362,100,0
1589,353,367,100,0
1590,353,372,100,0
1591,358,352,100,0
1592,358,357,100,0
1593,358,362,100,0
1594,358,367,100,0
1595,358,372,100,0
1596,363,352,100,0
1597,363,357,100,0
1598,363,362,100,0
1599,363,367,100,0
1600,363,372,100,0
1601,368,352,100,0
1602,368,357,100,0
1603,368,362,100,0
1604,368,367,100,0
1605,368,372,100,0
1606,373,352,100,0
1607,373,357,100,0
1608,373,362,100,0
1609,373,367,100,0
1610,373,372,100,0
1611,354,431,100,0
1612,354,432,100,0
1613,354,433,100,0
1614,354,434,100,0
1615,354,435,100,0
1616,359,431,100,0
1617,359,432,100,0
1618,359,433,100,0
1619,359,434,100,0
1620,359,435,100,0
1621,364,431,100,0
1622,364,432,100,0
1623,364,433,100,0
1624,364,434,100,0
1625,364,435,100,0
1626,369,431,100,0
1627,369,432,100,0
1628,369,433,100,0
1629,369,434,100,0
1630,369,435,100,0
1631,374,431,100,0
1632,374,432,100,0
1633,374,433,100,0
1634,374,434,100,0
1635,374,435,100,0
1636,352,431,100,0
1637,352,432,100,0
1638,352,433,100,0
1639,352,434,100,0
1640,352,435,100,0
1641,357,431,100,0
1642,357,432,100,0
1643,357,433,100,0
1644,357,434,100,0
1645,357,435,100,0
1646,362,431,100,0
1647,362,432,100,0
1648,362,433,100,0
1649,362,434,100,0
1650,362,435,100,0
1651,367,431,100,0
1652,367,432,100,0
1653,367,433,100,0
1654,367,434,100,0
1655,367,435,100,0
1656,372,431,100,0
1657,372,432,100,0
1658,372,433,100,0
1659,372,434,100,0
1660,372,435,100,0
1661,376,376,100,0
1662,376,381,100,0
1663,376,386,100,0
1664,376,391,100,0
1665,376,396,100,0
1666,381,381,100,0
1667,381,386,100,0
1668,381,391,100,0
1669,381,396,100,0
1670,386,386,100,0
1671,386,391,100,0
1672,386,396,100,0
1673,391,391,100,0
1674,391,396,100,0
1675,396,396,100,0
1676,377,379,100,0
1677,377,384,100,0
1678,377,389,100,0
1679,377,394,100,0
1680,377,399,100,0
1681,382,379,100,0
1682,382,384,100,0
1683,382,389,100,0
1684,382,394,100,0
1685,382,399,100,0
1686,387,379,100,0
1687,387,384,100,0
1688,387,389,100,0
1689,387,394,100,0
1690,387,399,100,0
1691,392,379,100,0
1692,392,384,100,0
1693,392,389,100,0
1694,392,394,100,0
1695,392,399,100,0
1696,397,379,100,0
1697,397,384,100,0
1698,397,389,100,0
1699,397,394,100,0
1700,397,399,100,0
1701,376,379,100,0
1702,376,384,100,0
1703,376,389,100,0
1704,376,394,100,0
1705,376,399,100,0
1706,381,379,100,0
1707,381,384,100,0
1708,381,389,100,0
1709,381,394,100,0
1710,381,399,100,0
1711,386,379,100,0
1712,386,384,100,0
1713,386,389,100,0
1714,386,394,100,0
1715,386,399,100,0
1716,391,379,100,0
1717,391,384,100,0
1718,391,389,100,0
1719,391,394,100,0
1720,391,399,100,0
1721,396,379,100,0
1722,396,384,100,0
1723,396,389,100,0
1724,396,394,100,0
1725,396,399,100,0
1726,376,377,100,0
1727,376,382,100,0
1728,376,387,100,0
1729,376,392,100,0
1730,376,397,100,0
1731,381,377,100,0
1732,381,382,100,0
1733,381,387,100,0
1734,381,392,100,0
1735,381,397,100,0
1736,386,377,100,0
1737,386,382,100,0
1738,386,387,100,0
1739,386,392,100,0
1740,386,397,100,0
1741,391,377,100,0
1742,391,382,100,0
1743,391,387,100,0
1744,391,392,100,0
1745,391,397,100,0
1746,396,377,100,0
1747,396,382,100,0
1748,396,387,100,0
1749,396,392,100,0
1750,396,397,100,0
1751,376,378,100,0
1752,376,383,100,0
1753,376,388,100,0
1754,376,393,100,0
1755,376,398,100,0
1756,381,378,100,0
1757,381,383,100,0
1758,381,388,100,0
1759,381,393,100,0
1760,381,398,100,0
1761,386,378,100,0
1762,386,383,100,0
1763,386,388,100,0
1764,386,393,100,0
1765,386,398,100,0
1766,391,378,100,0
1767,391,383,100,0
1768,391,388,100,0
1769,391,393,100,0
1770,391,398,100,0
1771,396,378,100,0
1772,396,383,100,0
1773,396,388,100,0
1774,396,393,100,0
1775,396,398,100,0
1776,378,378,100,0
1777,378,383,100,0
1778,378,388,100,0
1779,378,393,100,0
1780,378,398,100,0
1781,383,383,100,0
1782,383,388,100,0
1783,383,393,100,0
1784,383,398,100,0
1785,388,388,100,0
1786,388,393,100,0
1787,388,398,100,0
1788,393,393,100,0
1789,393,398,100,0
1790,398,398,100,0
1791,378,379,100,0
1792,378,384,100,0
1793,378,389,100,0
1794,378,394,100,0
1795,378,399,100,0
1796,383,379,100,0
1797,383,384,100,0
1798,383,389,100,0
1799,383,394,100,0
1800,383,399,100,0
1801,388,379,100,0
1802,388,384,100,0
1803,388,389,100,0
1804,388,394,100,0
1805,388,399,100,0
1806,393,379,100,0
1807,393,384,100,0
1808,393,389,100,0
1809,393,394,100,0
1810,393,399,100,0
1811,398,379,100,0
1812,398,384,100,0
1813,398,389,100,0
1814,398,394,100,0
1815,398,399,100,0
1816,378,377,100,0
1817,378,382,100,0
1818,378,387,100,0
1819,378,392,100,0
1820,378,397,100,0
1821,383,377,100,0
1822,383,382,100,0
1823,383,387,100,0
1824,383,392,100,0
1825,383,397,100,0
1826,388,377,100,0
1827,388,382,100,0
1828,388,387,100,0
1829,388,392,100,0
1830,388,397,100,0
1831,393,377,100,0
1832,393,382,100,0
1833,393,387,100,0
1834,393,392,100,0
1835,393,397,100,0
1836,398,377,100,0
1837,398,382,100,0
1838,398,387,100,0
1839,398,392,100,0
1840,398,397,100,0
1841,379,436,100,0
1842,379,437,100,0
1843,379,438,100,0
1844,379,439,100,0
1845,379,440,100,0
1846,384,436,100,0
1847,384,437,100,0
1848,384,438,100,0
1849,384,439,100,0
1850,384,440,100,0
1851,389,436,100,0
1852,389,437,100,0
1853,389,438,100,0
1854,389,439,100,0
1855,389,440,100,0
1856,394,436,100,0
1857,394,437,100,0
1858,394,438,100,0
1859,394,439,100,0
1860,394,440,100,0
1861,399,436,100,0
1862,399,437,100,0
1863,399,438,100,0
1864,399,439,100,0
1865,399,440,100,0
1866,377,436,100,0
1867,377,437,100,0
1868,377,438,100,0
1869,377,439,100,0
1870,377,440,100,0
1871,382,436,100,0
1872,382,437,100,0
1873,382,438,100,0
1874,382,439,100,0
1875,382,440,100,0
1876,387,436,100,0
1877,387,437,100,0
1878,387,438,100,0
1879,387,439,100,0
1880,387,440,100,0
1881,392,436,100,0
1882,392,437,100,0
1883,392,438,100,0
1884,392,439,100,0
1885,392,440,100,0
1886,397,436,100,0
1887,397,437,100,0
1888,397,438,100,0
1889,397,439,100,0
1890,397,440,100,0
