INDEX,NAME,TIP_TITLE,INFO,TYPE,ATTACK_SKILL,SKILL_ATLAS_NAME,SKILL_SPRITE_NAME,START_MOTION,START_EFFECT,START_TIME,ATTACK_MOTION,ATTACK_EFFECT,EFFECT_SPACE,ATTACK_DISTANCE,ATTACK_TIME,HIT_MOTION,DAMAGE_EFFECT,DO_HIT_TIME,DAMAGE,ADD_DAMAGE,DAMAGE_TYPE_PARAM,DAMAGE_TIME,DAMAGE_COUNT,MULT_EFFECT,EXTRA_PARAM,DAMAGE_RANGE,CAMERA_SHAKE,BEAT_BACK,CD_TIME,ADD_CD_TIME,NEED_MP,ADD_NEED_MP,FLY_LENGTH,FLY_SPEED,OBJECT_ID,OBJECT_TIME,TARGET_CONDITION,BUFF_TARGET_TYPE,BUFF_ADDITION,BUFF_PROBABILITY_BASE,BUFF_PROBABILITY_ADD,BUFF_RANGE,ATTACK_STATE,IS_ANIME,ANIME_EFFECT,PAUSE_TIME,ITEM_TYPE,ITEM_ID,ITEM_NUM,COST_TYPE,COST_ID,COST_NUM,START_BATTLE,UPGRADE_BATTLE,ICON,DAMAGE_NUM,ADD_DAMAGE_NUM,ATTACK_TYPE,SKILL_CONDITION
109001,0,洞雪兽-新手战斗,召唤一个暴风雪，对范围内的所有目标造成伤害。,AOESkill,0,ActiveSkillAtlas,skill_zhudong_06,attack,0,0.384,0,5222,0,6,0.8,hit,0,0,15000,600,500,0.5,6,0,0,6,0,0,35,0,40,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,15,0,2,0
109002,0,雷震童子-新手战斗,发射一道雷电光束，对直线上目标造成伤害,FlySkill,0,ActiveSkillAtlas1,skill_zhudong_19,attack,5134,0.384,0,2000,0,6,0.8,hit,0,0,300000,12000,0,0,1,0,0,1.2,1,0,12,0,40,0,25,50,0,0,0,0,0,10000,0,0,0,0,0,0.5,1,1003,5,2,0,1000,100,50,0,335,0,1,0
109003,0,寒冰仙子-新手战斗,发射5个冰锥，对路径（扇形范围）的敌人造成伤害,ThreeBulletSkill,0,ActiveSkillAtlas,skill_zhudong_10,attack,0,0.384,0,5175,0,6,0.8,hit,0,0,300000,12000,10,0,5,0,0,11,0,0,40,0,40,0,25,30,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,335,0,2,0
109004,0,新手石矶秒杀技能,0,ThreeBulletSkill,0,0,0,skill,5250,1,0,5249,0,20,1.6,hit,0,0,100000,12000,15,0,24,0,0,1.5,1,0,40,0,0,0,17,10,0,0,0,0,0,10000,0,100,0,0,0,0,1,1003,5,2,0,1000,100,50,0,110,0,1,0
109005,0,黑龙卷-新手石矶秒杀技能,石叽暗BOSS技能2,AOESkill,0,0,0,skill,5258,0.8,0,5248,0,20,1.6,hit,0,0,10000,400,0,0.5,8,0,0,3.5,0,0,12,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,2,0
109006,0,寒冰光束-新手石矶秒杀技能,寒冰妖王水BOSS技能2,ThreeBulletSkill,0,0,0,skill,5264,1,0,9017,0,20,1.6,hit,9018,0,80000,80000,40,0,9,1,0,1.5,1,0,40,0,0,0,17,10,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,90,0,1,0
109007,0,武圣天魔技能,0,AOESkill,0,0,0,skill_1,0,0.1,0,5138,0,9,0.2,hit,0,0,25800,1000,0,1,1,0,0,3.5,0,0,6,0,0,0,25,9,0,0,0,0,0,10000,0,0,0,1,90004,0.5,1,1003,5,2,0,1000,100,50,0,30,0,2,0
109008,0,武圣天魔秒杀技能,0,ThreeBulletSkill,0,0,0,skill_1,5252,1,0,5162,0,20,0.1,hit,0,0,9999999,399900,10,0,36,0,0,5,1,0,2,0,0,0,17,10,0,0,0,0,0,10000,0,100,0,0,0,0,1,1003,5,2,0,1000,100,50,0,9999999,0,1,0
109009,0,石矶天魔秒杀技能,0,ThreeBulletSkill,0,0,0,skill_1,5250,1,0,5249,0,20,0.1,hit,0,0,9999999,399900,10,0,36,0,0,5,1,0,2,0,0,0,17,10,0,0,0,0,0,10000,0,100,0,0,0,0,1,1003,5,2,0,1000,100,50,0,9999999,0,2,0
109010,0,石矶天魔技能,0,AOESkill,0,0,0,skill_1,9011,1,0,5248,0,9,0.1,hit,0,0,20000,800,0,0.5,8,0,0,3.5,0,0,8,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,20,0,1,0
109011,火弹,焚天炎龙,召唤一个火球向前飞行，对命中的第一个敌人造成主角攻击力{0}%+{9}的伤害,Bullet,0,ActiveSkillAtlas,skill_zhudong_05,attack,0,0.384,0,5295,0,9,0.8,hit,0,0,165000,850,0,0,0,0,0,2,0,0,8,0,25,0,25,9,0,0,0,0,0,10000,0,0,20101,0,0,0,1,1003,5,2,0,1000,100,150,0,35,10,0,0
109012,巨锋,御火剑使,召唤一把巨剑从天而降，对敌方全体造成主角攻击力{0}%+{9}的伤害,AOESkill,0,ActiveSkillAtlas,skill_zhudong_01,attack,0,0.384,0,5114,0,9,0.8,hit,0,0,100000,500,500,0,1,0,0,9,0,0,12,0,15,0,30,0,0,0,0,0,0,10000,0,0,0,0,0,0,1,1003,5,2,0,1000,100,150,0,35,10,1,0
109013,剑斩,猫天师,是所有友方单位获得每秒主角攻击力{10}%+{4}点血量恢复效果，持续5秒,Skill,0,ActiveSkillAtlas1,skill_zhudong_24,attack,0,0.384,0,0,0,9,0.8,hit,0,0,0,0,0,0,0,0,0,9,0,0,20,0,15,0,30,50,0,0,1,9,330075,10000,0,20,0,0,0,0,1,1003,5,2,0,1000,100,150,0,0,0,3,0
109014,魔盾,傀儡魔甲主技能,为友方全体添加一个暗灵护盾，获得{4}%的伤害免疫效果，持续3秒,Skill,0,ActiveSkillAtlas1,skill_zhudong_19,attack,0,0.384,0,0,0,3,0.8,hit,0,0,0,0,0,0,0,0,0,3,0,0,11,0,25,0,25,9,0,0,1,9,330076,10000,0,20,0,0,0,0,1,1003,5,2,0,1000,100,150,0,0,0,0,0
109015,鬼手,勾魂黑使,召唤一个诅咒法阵，对敌方全体造成每秒{10}%+{4}点主角攻击力的伤害，持续5秒,AOESkill,0,ActiveSkillAtlas,skill_zhudong_16,attack,0,0.384,0,5274,0,9,0.8,hit,0,0,0,0,0,0,0,0,0,10,0,0,12,0,15,0,30,50,0,0,0,8,330077,10000,0,10,0,0,0,0,1,1003,5,2,0,1000,100,150,0,0,0,2,0
109016,飞莲,锁魄白使,对友方全体角色一次回复主角攻击力{10}%+{4}点血量,Skill,0,ActiveSkillAtlas1,skill_zhudong_17,attack,0,0.384,0,0,0,9,0.8,hit,0,0,0,0,0,0,1,0,0,9,0,0,20,0,25,0,25,9,0,0,5,5,330078,10000,0,20,0,0,0,0,1,1003,5,2,0,1000,100,150,0,0,0,3,0
109017,惊尘,持枪仙君,对友方一个目标施放，使其获得每秒回复主角攻击力{10}%+{4}点血量的恢复效果，持续5秒,Skill,0,ActiveSkillAtlas2,skill_zhudong_40,attack,0,0.384,0,0,0,9,0.8,hit,0,0,0,0,0,0,0,0,0,9,0,0,15,0,15,0,0,0,0,5,5,5,330079,10000,0,9,0,0,0,0,1,1003,5,2,0,1000,100,150,0,0,0,0,hp_max_rate=0.6
109018,闪雷,雷震童子主技能,向前施放一道激光，对直线上的敌人造成角色主角攻击力{0}%+{9}的伤害,FlySkill,0,ActiveSkillAtlas1,skill_zhudong_21,attack,5134,0.384,0,2000,0,9,0.8,hit,0,0,50000,500,0,0,1,0,0,1.2,1,0,9,0,20,0,25,50,0,0,0,0,0,10000,0,0,0,0,0,0.5,1,1003,5,2,0,1000,100,150,0,35,10,2,0
109019,赤月,霞光朱雀,召唤一只小朱雀向前飞行，对命中的第一个敌方目标造成主角攻击力{0}%+{9}的伤害,Bullet,0,ActiveSkillAtlas,skill_zhudong_03,attack,0,0.384,0,5116,0,9,0.8,hit,0,0,82500,850,0,0,1,0,0,2,0,0,8,0,20,0,25,9,0,0,0,0,0,10000,0,0,0,0,0,0.5,1,1003,5,2,0,1000,100,150,0,35,10,2,0
109020,寸劲,神木大圣,挥起金箍棒，对命中的第一个敌人造成主角攻击力{0}%+{9}的伤害,FlySkill,0,ActiveSkillAtlas1,skill_zhudong_32,attack,5287,0.384,0,2000,0,9,0.8,hit,0,0.15,45000,450,500,0,1,0,0,2,0,0,9,0,20,0,15,30,0,0,0,0,0,10000,0,0,0,0,0,0,1,1003,5,2,0,1000,100,150,0,25,5,0,0
109021,旋击,木扇仙人主技能,召唤一个小型龙卷风向前移动，对命中的第一个敌人造成主角攻击力{0}%+{9}的伤害,Bullet,0,ActiveSkillAtlas,skill_zhudong_12,attack,0,0.384,0,5234,0,10,0.8,hit,5235,0,82500,850,0,0,1,0,0,1.2,0,0,8,0,20,0,25,20,0,0,0,0,0,10000,0,0,0,0,0,0.5,1,1003,5,2,0,1000,100,150,0,35,10,2,0
109022,森萤,树精灵,对己方血量百分比最低的单位施放，使其每秒回复主角攻击力{10}%+{4}点血量，持续5秒,Skill,0,ActiveSkillAtlas,skill_zhudong_11,attack,0,0.384,0,0,0,9,0.8,hit,0,0,0,0,0,0,1,0,0,9,0,0,15,0,25,0,25,9,0,0,5,5,330080,10000,0,9,0,0,0,0,1,1003,5,2,0,1000,100,150,0,0,0,3,0
109023,妖焱,焚天炎龙副技能,以自身为中心施放火圈，对3.5米范围内的敌人造成灵将攻击力{0}%+{9}的伤害，同时眩晕1秒,AOESkill,0,SecSkillAtlas,skill_xiaojineng_05,skill_4,0,0.967,0,5237,0,9,1.933,hit,0,0,62500,300,500,0,1,0,0,3.5,0,0,12,0,25,0,25,9,0,0,0,0,0,10000,0,0,0,0,0,0,1,1003,5,2,0,1000,75,100,0,35,10,0,0
109024,问步,御火剑使,控制背后一的一把飞剑向前飞行，对命中的第一个敌人造成灵将攻击力{0}%+{9}的伤害,Bullet,0,SecSkillAtlas,skill_xiaojineng_01,attack,0,0.675,0,5166,0,9,0.733,hit,0,0,155000,800,0,5,1,0,0,0.8,0,0,12,0,15,0,25,9,0,0,0,0,0,10000,0,0,0,0,0,0,1,1003,5,2,0,1000,75,100,0,35,10,1,0
109025,五合,猫天师,飞出手中的剑，对命中的第一个敌人造成灵将攻击力{0}%+{9}的伤害,Bullet,0,SecSkillAtlas,skill_xiaojineng_24,attack_2,0,0.666,0,5196,0,9,1.567,hit,0,0,155000,800,0,0,1,0,0,2,0,0,12,0,25,0,25,15,0,0,0,0,0,10000,0,0,20101,0,0,0,1,1003,5,2,0,1000,75,100,0,35,10,3,0
109026,幽幻,傀儡魔甲,对目标敌人造成角色伤害，并对血量绝对值最高的敌方单位每秒造成{10}%+{4}点灵将攻击力的伤害，持续5秒,Skill,0,SecSkillAtlas,skill_xiaojineng_19,attack_3,0,0.507,0,0,0,3,1.267,hit,5181,0,0,0,0,0,0,0,0,3,0,0,12,0,15,0,0,0,0,0,0,0,330081,10000,0,0,0,0,0,0,1,1003,5,2,0,1000,75,100,0,0,0,0,0
109027,炼隐,勾魂黑使,召唤深渊之爪，对目标敌人造成灵将攻击力{0}%+{9}的伤害,AOESkill,0,SecSkillAtlas,skill_xiaojineng_16,skill,0,0.92,0,5129,0,9,1.533,hit,0,0,10000,800,0,0,1,0,0,0,0,0,12,0,15,0,25,9,0,0,0,0,0,10000,0,0,0,0,0,0,1,1003,5,2,0,1000,75,100,0,35,10,2,0
109028,泷鸿,锁魄白使,对血量绝对值最高的敌方单位每秒造成{10}%+{4}点灵将攻击力的伤害，持续5秒,Skill,0,SecSkillAtlas,skill_xiaojineng_17,skill,0,0.747,0,0,0,9,1.067,hit,0,0,0,0,0,5,0,0,0,9,0,0,12,0,25,0,25,9,0,0,0,0,330082,10000,0,0,0,0,0,0,1,1003,5,2,0,1000,75,100,0,0,0,3,0
109029,醍醐,持枪仙君,对友方血量百分比最低的目标进行治疗，使其恢复灵将攻击力{10}%+{4}点血量,Skill,0,SecSkillAtlas1,skill_xiaojineng_40,attack_2,0,0.43,0,0,0,9,1,hit,0,0,0,0,0,0,1,0,0,9,0,0,12,0,20,0,0,0,0,0,1,1,330083,10000,0,9,0,0,0,0,1,1003,5,2,0,1000,75,100,0,0,0,0,hp_max_rate=0.6
109030,月华,雷震童子副技能,召唤一道天雷，对随机一名敌人造成灵将攻击力{0}%+{9}的伤害,Skill,0,SecSkillAtlas,skill_xiaojineng_21,attack_2,0,1.1,0,0,0,10,2,hit,5153,0,155000,800,0,0,1,0,0,10,0,0,12,0,20,0,25,20,0,0,0,0,0,10000,0,0,0,0,0,0.5,1,1003,5,2,0,1000,75,100,0,35,10,2,0
109031,爆炎,霞光朱雀,鼓舞友方全体，增加{4}%灵将攻击力，持续3秒,Skill,0,SecSkillAtlas,skill_xiaojineng_03,skill,0,0.982,0,0,0,9,1.333,hit,0,0,0,0,0,0,0,0,0,9,0,0,11,0,40,0,25,9,0,0,1,9,330084,10000,0,20,1,0,0,0,1,1003,5,2,0,1000,75,100,0,0,0,2,0
109032,神针,神木大圣,对目标进行一次特殊攻击，造成灵将攻击力{0}%+{9}的伤害,Skill,0,SecSkillAtlas,skill_xiaojineng_32,skill,0,0.4,0,0,0,3,1,hit,5289,0.4,10000,650,0,1,1,0,0,3,0,0,10,0,40,0,25,9,0,0,0,0,0,10000,0,0,0,0,0,0,1,1003,5,2,0,1000,75,100,0,25,5,0,0
109033,旋击,木扇仙人副技能,目标范围内刮过一阵清风，对敌方全体降低{4}%的防御，持续3秒,AOESkill,0,SecSkillAtlas,skill_xiaojineng_12,attack_2,0,0.453,0,5285,0,10,1.133,hit,0,0,0,0,0,0,1,0,0,10,0,0,11,0,20,0,0,0,0,0,0,0,330085,10000,0,0,0,0,0,0.5,1,1003,5,2,0,1000,75,100,0,0,0,2,0
109034,地刺,树精灵,召唤一个地刺，随机对敌方造成灵将攻击力{0}%+{9}的伤害,Skill,0,SecSkillAtlas,skill_xiaojineng_11,attack_2,0,0.817,0,0,0,9,1.267,hit,5284,0,155000,800,0,0,1,0,0,9,0,0,12,0,15,0,25,9,0,0,0,0,0,10000,0,0,0,0,0,0,1,1003,5,2,0,1000,75,100,0,35,10,3,0
400001,1星_狸猫_火,欢欢,远程1,Bullet,1,0,0,attack,0,0.34,0,5001,0,7,0.667,hit,3025,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,0,0
400002,1星_木雀_木,鸟,远程1,Bullet,1,0,0,attack,0,0.576,0,5002,0,7,0.7,hit,3025,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,0,0
400003,1星_符鬼_阳,缺牙,近战1,Skill,1,0,0,0,0,0,attack,5003,0,2.8,0.933,hit,3025,0.557,9400,0,0,0,0,0,0,3.1,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,11,0,0,0
400004,1星_狐狸_阴,松鼠,远程1,Bullet,1,0,0,attack,0,0.487,0,5004,0,7,0.7,hit,3025,0.14,7000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,0,0
400005,1星_水龟_水,乌龟,近战1,Skill,1,0,0,0,0,0,attack,5005,0,2.1,0.433,hit,3025,0.331,4400,0,0,0,0,0,0,2.4,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,5,0,0,0
400006,f,狐狸,远程1,Bullet,1,0,0,attack,0,0.487,0,5006,0,7,0.7,hit,3025,0,7000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,0,0
400007,2星_狸猫_水,浣熊,远程1,Bullet,1,0,0,attack,0,0.34,0,5007,0,7,0.667,hit,3025,0,6600,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,1,0
400008,2星_机关鸟_水,机关鸟,远程1,Bullet,1,0,0,attack,0,0.421,0,5008,0,7,0.567,hit,3025,0,5600,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,6,0,1,0
400009,2星_机关人偶_水,机器人,远程1,Bullet,1,0,0,attack,0,0.638,0,5009,0,7,0.867,hit,3025,0,8600,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,2,0
400010,2星_花妖_水,菊花,近战1,Skill,1,0,0,0,0,0,attack,5010,0,2.6,0.833,hit,3025,0.701,8400,0,0,0,0,0,0,2.9,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,2,0
400011,2星_虎_火,老虎,近战1,Skill,1,0,0,0,0,0,attack,5011,0,2.1,0.6,hit,3025,0.312,6000,0,0,0,0,0,0,2.4,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,2,0
400012,2星_妖猫_阳,喵道长,远程1,Bullet,1,0,0,attack,0,0.327,0,5012,0,7,0.6,hit,3025,0,6000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,2,0
400013,2星_水雀_水,小鸟,远程1,Bullet,1,0,0,attack,0,0.567,0,5013,0,7,0.7,hit,3025,0,7000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,0,0
400014,2星_浣熊精_水,0,近战2,Skill,1,0,0,0,0,0,attack,5014,0,3.3,0.7,hit,3025,0.515,5400,0,0,0,0,0,0,3.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,6,0,2,0
400015,2星_浣熊精_水,0,近战2,Skill,1,0,0,0,0,0,attack_1,5015,0,3.3,0.633,hit,3025,0.373,8000,0,0,0,0,0,0,3.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,2,0
400016,2星_浣熊精_水,熊猫,近战2,AttackSkill,1,0,0,400014,0,0,400015,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,2,0
400017,3星_仙童_阳,点赞,近战1,Skill,1,0,0,0,0,0,attack,5017,0,2.8,1.233,hit,3025,0.934,12400,0,0,0,0,0,0,3.1,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,14,0,2,0
400018,3星_猿猴_火,0,近战2,Skill,1,0,0,0,0,0,attack,5018,0,2.6,0.8,hit,3025,0.542,5600,0,0,0,0,0,0,2.9,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,6,0,0,0
400019,3星_猿猴_火,0,近战2,Skill,1,0,0,0,0,0,attack_1,5019,0,2.6,0.6,hit,3025,0.217,8400,0,0,0,0,0,0,2.9,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,0,0
400020,3星_猿猴_火,猴子,近战2,AttackSkill,1,0,0,400018,0,0,400019,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400021,3星_蝴蝶精_水,蝴蝶,远程1,Bullet,1,0,0,attack,0,0.61,0,5021,0,7,0.833,hit,3025,0,8400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,2,0
400022,3星_僵尸_阳,僵尸,近战1,Skill,1,0,0,0,0,0,attack,5022,0,2.2,0.9,hit,3025,0.675,9000,0,0,0,0,0,0,2.5,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,1,0
400023,3星_狐妖_水,九尾狐,远程1,Bullet,1,0,0,attack,0,0.349,0,5023,0,7,0.6,hit,3025,0,6000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,2,0
400024,3星_失控机关_水,木头人,近战1,Skill,1,0,0,0,0,0,attack,5024,0,3.5,0.5,hit,3025,0.388,5000,0,0,0,0,0,0,3.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,6,0,0,0
400025,3星_蛇妖_阳,蛇妖,远程1,Bullet,1,0,0,attack,0,0.329,0,5025,0,7,0.6,hit,3025,0,6000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,0,0
400026,3星_树妖_水,树人,近战1,Skill,1,0,0,0,0,0,attack,5026,0,2.2,1,hit,3025,0.557,10000,0,0,0,0,0,0,2.5,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,11,0,0,0
400027,3星_独眼_阳,双尾幽魂,近战1,Skill,1,0,0,0,0,0,attack,5027,0,2.7,1.067,hit,3025,0.632,10600,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,12,0,1,0
400028,3星_仙女_阳,仙女,远程1,Bullet,1,0,0,attack,0,0.655,0,5028,0,7,0.733,hit,3025,0,7400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,1,0
400029,3星_蜘蛛精_水,蜘蛛,远程1,Bullet,1,0,0,attack,0,0.38,0,5029,0,7,0.633,hit,3025,0,6400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,2,0
400030,4星_暗精灵_阴,暗精灵,远程1,Bullet,1,0,0,attack,0,0.424,0,5030,0,7,0.833,hit,3025,0,8400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,3,0
400031,4星_冰凌元帅_水,0,近战2,Skill,1,0,0,0,0,0,attack,5031,0,3.1,0.667,hit,3025,0.542,6000,0,0,0,0,0,0,3.4,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,0,0
400032,4星_冰凌元帅_水,0,近战2,Skill,1,0,0,0,0,0,attack_1,5032,0,3.1,0.833,hit,3025,0.082,9000,0,0,0,0,0,0,3.4,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,0,0
400033,4星_冰凌元帅_水,冰凌元帅,近战2,AttackSkill,1,0,0,400031,0,0,400032,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400034,4星_哪吒_阳,0,近战2,Skill,1,0,0,0,0,0,attack,5034,0,3.2,0.567,hit,3025,0.353,4400,0,0,0,0,0,0,3.5,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,5,0,0,0
400035,4星_哪吒_阳,0,近战2,Skill,1,0,0,0,0,0,attack_1,5035,0,3.2,0.533,hit,3025,0.285,6600,0,0,0,0,0,0,3.5,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,0,0
400036,4星_哪吒_阳,持枪仙君,近战2,AttackSkill,1,0,0,400034,0,0,400035,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400037,4星_剑客_火,独孤求败,远程1,Bullet,1,0,0,attack,0,0.342,0,5037,0,7,0.5,hit,3025,0,5000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,6,0,2,0
400038,4星_夺魄_阴,夺魄,远程1,Bullet,1,0,0,attack,0,1.424,0,5038,0,7,1.833,hit,3025,0,18400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,21,0,3,0
400039,4星_虎力大仙_火,0,近战2,Skill,1,0,0,0,0,0,attack,5039,0,2.2,0.8,hit,3025,0.63,5800,0,0,0,0,0,0,2.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,0,0
400040,4星_虎力大仙_火,0,近战2,Skill,1,0,0,0,0,0,attack_1,5040,0,2.2,0.667,hit,3025,0.434,8800,0,0,0,0,0,0,2.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,0,0
400041,4星_虎力大仙_火,虎力大仙,近战2,AttackSkill,1,0,0,400039,0,0,400040,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400042,4星_牛头_火,0,近战2,Skill,1,0,0,0,0,0,attack,5042,0,2.3,0.667,hit,3025,0.505,5400,0,0,0,0,0,0,2.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,6,0,2,0
400043,4星_牛头_火,0,近战2,Skill,1,0,0,0,0,0,attack_1,5043,0,2.3,0.667,hit,3025,0.456,8000,0,0,0,0,0,0,2.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,2,0
400044,4星_牛头_火,健美牛头,近战2,AttackSkill,1,0,0,400042,0,0,400043,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,2,0
400045,4星_巨钳蟹将_水,巨钳蟹将,近战1,Skill,1,0,0,0,0,0,attack,5045,0,2.5,1.067,hit,3025,0.472,10600,0,0,0,0,0,0,2.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,12,0,0,0
