INDEX,GROUP_ID,INFO,ITEM_ID,ITEM_COUNT,ITEM_DROP_WEIGHT,LOOT_TIME,QUALITY
498,99420,名将副本第24章第5关,1000004,89,75,1,1
499,99420,名将副本第24章第5关,1000004,105,50,1,1
500,99420,名将副本第24章第5关,1000004,122,25,1,1
501,99421,名将副本第25章第1关,1000004,66,100,1,1
502,99421,名将副本第25章第1关,1000004,73,75,1,1
503,99421,名将副本第25章第1关,1000004,86,50,1,1
504,99421,名将副本第25章第1关,1000004,99,25,1,1
505,99422,名将副本第25章第2关,1000004,71,100,1,1
506,99422,名将副本第25章第2关,1000004,78,75,1,1
507,99422,名将副本第25章第2关,1000004,92,50,1,1
508,99422,名将副本第25章第2关,1000004,107,25,1,1
509,99423,名将副本第25章第3关,1000004,76,100,1,1
510,99423,名将副本第25章第3关,1000004,84,75,1,1
511,99423,名将副本第25章第3关,1000004,99,50,1,1
512,99423,名将副本第25章第3关,1000004,114,25,1,1
513,99424,名将副本第25章第4关,1000004,81,100,1,1
514,99424,名将副本第25章第4关,1000004,89,75,1,1
515,99424,名将副本第25章第4关,1000004,105,50,1,1
516,99424,名将副本第25章第4关,1000004,122,25,1,1
517,99425,名将副本第25章第5关,1000004,86,100,1,1
518,99425,名将副本第25章第5关,1000004,95,75,1,1
519,99425,名将副本第25章第5关,1000004,112,50,1,1
520,99425,名将副本第25章第5关,1000004,129,25,1,1
521,99426,名将副本第26章第1关,1000004,66,100,1,1
522,99426,名将副本第26章第1关,1000004,73,75,1,1
523,99426,名将副本第26章第1关,1000004,86,50,1,1
524,99426,名将副本第26章第1关,1000004,99,25,1,1
525,99427,名将副本第26章第2关,1000004,72,100,1,1
526,99427,名将副本第26章第2关,1000004,79,75,1,1
527,99427,名将副本第26章第2关,1000004,94,50,1,1
528,99427,名将副本第26章第2关,1000004,108,25,1,1
529,99428,名将副本第26章第3关,1000004,78,100,1,1
530,99428,名将副本第26章第3关,1000004,86,75,1,1
531,99428,名将副本第26章第3关,1000004,101,50,1,1
532,99428,名将副本第26章第3关,1000004,117,25,1,1
533,99429,名将副本第26章第4关,1000004,84,100,1,1
534,99429,名将副本第26章第4关,1000004,92,75,1,1
535,99429,名将副本第26章第4关,1000004,109,50,1,1
536,99429,名将副本第26章第4关,1000004,126,25,1,1
537,99430,名将副本第26章第5关,1000004,90,100,1,1
538,99430,名将副本第26章第5关,1000004,99,75,1,1
539,99430,名将副本第26章第5关,1000004,117,50,1,1
540,99430,名将副本第26章第5关,1000004,135,25,1,1
541,99431,名将副本第27章第1关,1000004,71,100,1,1
542,99431,名将副本第27章第1关,1000004,78,75,1,1
543,99431,名将副本第27章第1关,1000004,92,50,1,1
544,99431,名将副本第27章第1关,1000004,107,25,1,1
545,99432,名将副本第27章第2关,1000004,77,100,1,1
546,99432,名将副本第27章第2关,1000004,85,75,1,1
547,99432,名将副本第27章第2关,1000004,100,50,1,1
548,99432,名将副本第27章第2关,1000004,116,25,1,1
549,99433,名将副本第27章第3关,1000004,83,100,1,1
550,99433,名将副本第27章第3关,1000004,91,75,1,1
551,99433,名将副本第27章第3关,1000004,108,50,1,1
552,99433,名将副本第27章第3关,1000004,125,25,1,1
553,99434,名将副本第27章第4关,1000004,89,100,1,1
554,99434,名将副本第27章第4关,1000004,98,75,1,1
555,99434,名将副本第27章第4关,1000004,116,50,1,1
556,99434,名将副本第27章第4关,1000004,134,25,1,1
557,99435,名将副本第27章第5关,1000004,95,100,1,1
558,99435,名将副本第27章第5关,1000004,105,75,1,1
559,99435,名将副本第27章第5关,1000004,124,50,1,1
560,99435,名将副本第27章第5关,1000004,143,25,1,1
561,99436,名将副本第28章第1关,1000004,71,100,1,1
562,99436,名将副本第28章第1关,1000004,78,75,1,1
563,99436,名将副本第28章第1关,1000004,92,50,1,1
564,99436,名将副本第28章第1关,1000004,107,25,1,1
565,99437,名将副本第28章第2关,1000004,77,100,1,1
566,99437,名将副本第28章第2关,1000004,85,75,1,1
567,99437,名将副本第28章第2关,1000004,100,50,1,1
568,99437,名将副本第28章第2关,1000004,116,25,1,1
569,99438,名将副本第28章第3关,1000004,83,100,1,1
570,99438,名将副本第28章第3关,1000004,91,75,1,1
571,99438,名将副本第28章第3关,1000004,108,50,1,1
572,99438,名将副本第28章第3关,1000004,125,25,1,1
573,99439,名将副本第28章第4关,1000004,89,100,1,1
574,99439,名将副本第28章第4关,1000004,98,75,1,1
575,99439,名将副本第28章第4关,1000004,116,50,1,1
576,99439,名将副本第28章第4关,1000004,134,25,1,1
577,99440,名将副本第28章第5关,1000004,95,100,1,1
578,99440,名将副本第28章第5关,1000004,105,75,1,1
579,99440,名将副本第28章第5关,1000004,124,50,1,1
580,99440,名将副本第28章第5关,1000004,143,25,1,1
581,99441,名将副本第29章第1关,1000004,76,100,1,1
582,99441,名将副本第29章第1关,1000004,84,75,1,1
583,99441,名将副本第29章第1关,1000004,99,50,1,1
584,99441,名将副本第29章第1关,1000004,114,25,1,1
585,99442,名将副本第29章第2关,1000004,82,100,1,1
586,99442,名将副本第29章第2关,1000004,90,75,1,1
587,99442,名将副本第29章第2关,1000004,107,50,1,1
588,99442,名将副本第29章第2关,1000004,123,25,1,1
589,99443,名将副本第29章第3关,1000004,88,100,1,1
590,99443,名将副本第29章第3关,1000004,97,75,1,1
591,99443,名将副本第29章第3关,1000004,114,50,1,1
592,99443,名将副本第29章第3关,1000004,132,25,1,1
593,99444,名将副本第29章第4关,1000004,94,100,1,1
594,99444,名将副本第29章第4关,1000004,103,75,1,1
595,99444,名将副本第29章第4关,1000004,122,50,1,1
596,99444,名将副本第29章第4关,1000004,141,25,1,1
597,99445,名将副本第29章第5关,1000004,100,100,1,1
598,99445,名将副本第29章第5关,1000004,110,75,1,1
599,99445,名将副本第29章第5关,1000004,130,50,1,1
600,99445,名将副本第29章第5关,1000004,150,25,1,1
601,99446,名将副本第30章第1关,1000004,76,100,1,1
602,99446,名将副本第30章第1关,1000004,84,75,1,1
603,99446,名将副本第30章第1关,1000004,99,50,1,1
604,99446,名将副本第30章第1关,1000004,114,25,1,1
605,99447,名将副本第30章第2关,1000004,82,100,1,1
606,99447,名将副本第30章第2关,1000004,90,75,1,1
607,99447,名将副本第30章第2关,1000004,107,50,1,1
608,99447,名将副本第30章第2关,1000004,123,25,1,1
609,99448,名将副本第30章第3关,1000004,88,100,1,1
610,99448,名将副本第30章第3关,1000004,97,75,1,1
611,99448,名将副本第30章第3关,1000004,114,50,1,1
612,99448,名将副本第30章第3关,1000004,132,25,1,1
613,99449,名将副本第30章第4关,1000004,94,100,1,1
614,99449,名将副本第30章第4关,1000004,103,75,1,1
615,99449,名将副本第30章第4关,1000004,122,50,1,1
616,99449,名将副本第30章第4关,1000004,141,25,1,1
617,99450,名将副本第30章第5关,1000004,100,100,1,1
618,99450,名将副本第30章第5关,1000004,110,75,1,1
619,99450,名将副本第30章第5关,1000004,130,50,1,1
620,99450,名将副本第30章第5关,1000004,150,25,1,1
621,99451,名将副本第31章第1关,1000004,81,100,1,1
622,99451,名将副本第31章第1关,1000004,89,75,1,1
623,99451,名将副本第31章第1关,1000004,105,50,1,1
624,99451,名将副本第31章第1关,1000004,122,25,1,1
625,99452,名将副本第31章第2关,1000004,88,100,1,1
626,99452,名将副本第31章第2关,1000004,97,75,1,1
627,99452,名将副本第31章第2关,1000004,114,50,1,1
628,99452,名将副本第31章第2关,1000004,132,25,1,1
629,99453,名将副本第31章第3关,1000004,95,100,1,1
630,99453,名将副本第31章第3关,1000004,105,75,1,1
631,99453,名将副本第31章第3关,1000004,124,50,1,1
632,99453,名将副本第31章第3关,1000004,143,25,1,1
633,99454,名将副本第31章第4关,1000004,102,100,1,1
634,99454,名将副本第31章第4关,1000004,112,75,1,1
635,99454,名将副本第31章第4关,1000004,133,50,1,1
636,99454,名将副本第31章第4关,1000004,153,25,1,1
637,99455,名将副本第31章第5关,1000004,109,100,1,1
638,99455,名将副本第31章第5关,1000004,120,75,1,1
639,99455,名将副本第31章第5关,1000004,142,50,1,1
640,99455,名将副本第31章第5关,1000004,164,25,1,1
641,99456,名将副本第32章第1关,1000004,81,100,1,1
642,99456,名将副本第32章第1关,1000004,89,75,1,1
643,99456,名将副本第32章第1关,1000004,105,50,1,1
644,99456,名将副本第32章第1关,1000004,122,25,1,1
645,99457,名将副本第32章第2关,1000004,88,100,1,1
646,99457,名将副本第32章第2关,1000004,97,75,1,1
647,99457,名将副本第32章第2关,1000004,114,50,1,1
648,99457,名将副本第32章第2关,1000004,132,25,1,1
649,99458,名将副本第32章第3关,1000004,95,100,1,1
650,99458,名将副本第32章第3关,1000004,105,75,1,1
651,99458,名将副本第32章第3关,1000004,124,50,1,1
652,99458,名将副本第32章第3关,1000004,143,25,1,1
653,99459,名将副本第32章第4关,1000004,102,100,1,1
654,99459,名将副本第32章第4关,1000004,112,75,1,1
655,99459,名将副本第32章第4关,1000004,133,50,1,1
656,99459,名将副本第32章第4关,1000004,153,25,1,1
657,99460,名将副本第32章第5关,1000004,109,100,1,1
658,99460,名将副本第32章第5关,1000004,120,75,1,1
659,99460,名将副本第32章第5关,1000004,142,50,1,1
660,99460,名将副本第32章第5关,1000004,164,25,1,1
661,99461,名将副本第33章第1关,1000004,86,100,1,1
662,99461,名将副本第33章第1关,1000004,95,75,1,1
663,99461,名将副本第33章第1关,1000004,112,50,1,1
664,99461,名将副本第33章第1关,1000004,129,25,1,1
665,99462,名将副本第33章第2关,1000004,93,100,1,1
666,99462,名将副本第33章第2关,1000004,102,75,1,1
667,99462,名将副本第33章第2关,1000004,121,50,1,1
668,99462,名将副本第33章第2关,1000004,140,25,1,1
669,99463,名将副本第33章第3关,1000004,100,100,1,1
670,99463,名将副本第33章第3关,1000004,110,75,1,1
671,99463,名将副本第33章第3关,1000004,130,50,1,1
672,99463,名将副本第33章第3关,1000004,150,25,1,1
673,99464,名将副本第33章第4关,1000004,107,100,1,1
674,99464,名将副本第33章第4关,1000004,118,75,1,1
675,99464,名将副本第33章第4关,1000004,139,50,1,1
676,99464,名将副本第33章第4关,1000004,161,25,1,1
677,99465,名将副本第33章第5关,1000004,114,100,1,1
678,99465,名将副本第33章第5关,1000004,125,75,1,1
679,99465,名将副本第33章第5关,1000004,148,50,1,1
680,99465,名将副本第33章第5关,1000004,171,25,1,1
681,99466,名将副本第34章第1关,1000004,86,100,1,1
682,99466,名将副本第34章第1关,1000004,95,75,1,1
683,99466,名将副本第34章第1关,1000004,112,50,1,1
684,99466,名将副本第34章第1关,1000004,129,25,1,1
685,99467,名将副本第34章第2关,1000004,93,100,1,1
686,99467,名将副本第34章第2关,1000004,102,75,1,1
687,99467,名将副本第34章第2关,1000004,121,50,1,1
688,99467,名将副本第34章第2关,1000004,140,25,1,1
689,99468,名将副本第34章第3关,1000004,100,100,1,1
690,99468,名将副本第34章第3关,1000004,110,75,1,1
691,99468,名将副本第34章第3关,1000004,130,50,1,1
692,99468,名将副本第34章第3关,1000004,150,25,1,1
693,99469,名将副本第34章第4关,1000004,107,100,1,1
694,99469,名将副本第34章第4关,1000004,118,75,1,1
695,99469,名将副本第34章第4关,1000004,139,50,1,1
696,99469,名将副本第34章第4关,1000004,161,25,1,1
697,99470,名将副本第34章第5关,1000004,114,100,1,1
698,99470,名将副本第34章第5关,1000004,125,75,1,1
699,99470,名将副本第34章第5关,1000004,148,50,1,1
700,99470,名将副本第34章第5关,1000004,171,25,1,1
701,99471,名将副本第35章第1关,1000004,91,100,1,1
702,99471,名将副本第35章第1关,1000004,100,75,1,1
703,99471,名将副本第35章第1关,1000004,118,50,1,1
704,99471,名将副本第35章第1关,1000004,137,25,1,1
705,99472,名将副本第35章第2关,1000004,98,100,1,1
706,99472,名将副本第35章第2关,1000004,108,75,1,1
707,99472,名将副本第35章第2关,1000004,127,50,1,1
708,99472,名将副本第35章第2关,1000004,147,25,1,1
709,99473,名将副本第35章第3关,1000004,105,100,1,1
710,99473,名将副本第35章第3关,1000004,116,75,1,1
711,99473,名将副本第35章第3关,1000004,137,50,1,1
712,99473,名将副本第35章第3关,1000004,158,25,1,1
713,99474,名将副本第35章第4关,1000004,112,100,1,1
714,99474,名将副本第35章第4关,1000004,123,75,1,1
715,99474,名将副本第35章第4关,1000004,146,50,1,1
716,99474,名将副本第35章第4关,1000004,168,25,1,1
717,99475,名将副本第35章第5关,1000004,119,100,1,1
718,99475,名将副本第35章第5关,1000004,131,75,1,1
719,99475,名将副本第35章第5关,1000004,155,50,1,1
720,99475,名将副本第35章第5关,1000004,179,25,1,1
721,99476,名将副本第36章第1关,1000004,91,100,1,1
722,99476,名将副本第36章第1关,1000004,100,75,1,1
723,99476,名将副本第36章第1关,1000004,118,50,1,1
724,99476,名将副本第36章第1关,1000004,137,25,1,1
725,99477,名将副本第36章第2关,1000004,99,100,1,1
726,99477,名将副本第36章第2关,1000004,109,75,1,1
727,99477,名将副本第36章第2关,1000004,129,50,1,1
728,99477,名将副本第36章第2关,1000004,149,25,1,1
729,99478,名将副本第36章第3关,1000004,107,100,1,1
730,99478,名将副本第36章第3关,1000004,118,75,1,1
731,99478,名将副本第36章第3关,1000004,139,50,1,1
732,99478,名将副本第36章第3关,1000004,161,25,1,1
733,99479,名将副本第36章第4关,1000004,115,100,1,1
734,99479,名将副本第36章第4关,1000004,127,75,1,1
735,99479,名将副本第36章第4关,1000004,150,50,1,1
736,99479,名将副本第36章第4关,1000004,173,25,1,1
737,99480,名将副本第36章第5关,1000004,123,100,1,1
738,99480,名将副本第36章第5关,1000004,135,75,1,1
739,99480,名将副本第36章第5关,1000004,160,50,1,1
740,99480,名将副本第36章第5关,1000004,185,25,1,1
741,99481,名将副本第37章第1关,1000004,96,100,1,1
742,99481,名将副本第37章第1关,1000004,106,75,1,1
743,99481,名将副本第37章第1关,1000004,125,50,1,1
744,99481,名将副本第37章第1关,1000004,144,25,1,1
745,99482,名将副本第37章第2关,1000004,104,100,1,1
746,99482,名将副本第37章第2关,1000004,114,75,1,1
747,99482,名将副本第37章第2关,1000004,135,50,1,1
748,99482,名将副本第37章第2关,1000004,156,25,1,1
749,99483,名将副本第37章第3关,1000004,112,100,1,1
750,99483,名将副本第37章第3关,1000004,123,75,1,1
751,99483,名将副本第37章第3关,1000004,146,50,1,1
752,99483,名将副本第37章第3关,1000004,168,25,1,1
753,99484,名将副本第37章第4关,1000004,120,100,1,1
754,99484,名将副本第37章第4关,1000004,132,75,1,1
755,99484,名将副本第37章第4关,1000004,156,50,1,1
756,99484,名将副本第37章第4关,1000004,180,25,1,1
757,99485,名将副本第37章第5关,1000004,128,100,1,1
758,99485,名将副本第37章第5关,1000004,141,75,1,1
759,99485,名将副本第37章第5关,1000004,166,50,1,1
760,99485,名将副本第37章第5关,1000004,192,25,1,1
761,99486,名将副本第38章第1关,1000004,96,100,1,1
762,99486,名将副本第38章第1关,1000004,106,75,1,1
763,99486,名将副本第38章第1关,1000004,125,50,1,1
764,99486,名将副本第38章第1关,1000004,144,25,1,1
765,99487,名将副本第38章第2关,1000004,104,100,1,1
766,99487,名将副本第38章第2关,1000004,114,75,1,1
767,99487,名将副本第38章第2关,1000004,135,50,1,1
768,99487,名将副本第38章第2关,1000004,156,25,1,1
769,99488,名将副本第38章第3关,1000004,112,100,1,1
770,99488,名将副本第38章第3关,1000004,123,75,1,1
771,99488,名将副本第38章第3关,1000004,146,50,1,1
772,99488,名将副本第38章第3关,1000004,168,25,1,1
773,99489,名将副本第38章第4关,1000004,120,100,1,1
774,99489,名将副本第38章第4关,1000004,132,75,1,1
775,99489,名将副本第38章第4关,1000004,156,50,1,1
776,99489,名将副本第38章第4关,1000004,180,25,1,1
777,99490,名将副本第38章第5关,1000004,128,100,1,1
778,99490,名将副本第38章第5关,1000004,141,75,1,1
779,99490,名将副本第38章第5关,1000004,166,50,1,1
780,99490,名将副本第38章第5关,1000004,192,25,1,1
781,99491,名将副本第39章第1关,1000004,101,100,1,1
782,99491,名将副本第39章第1关,1000004,111,75,1,1
783,99491,名将副本第39章第1关,1000004,131,50,1,1
784,99491,名将副本第39章第1关,1000004,152,25,1,1
785,99492,名将副本第39章第2关,1000004,109,100,1,1
786,99492,名将副本第39章第2关,1000004,120,75,1,1
787,99492,名将副本第39章第2关,1000004,142,50,1,1
788,99492,名将副本第39章第2关,1000004,164,25,1,1
789,99493,名将副本第39章第3关,1000004,117,100,1,1
790,99493,名将副本第39章第3关,1000004,129,75,1,1
791,99493,名将副本第39章第3关,1000004,152,50,1,1
792,99493,名将副本第39章第3关,1000004,176,25,1,1
793,99494,名将副本第39章第4关,1000004,125,100,1,1
794,99494,名将副本第39章第4关,1000004,138,75,1,1
795,99494,名将副本第39章第4关,1000004,163,50,1,1
796,99494,名将副本第39章第4关,1000004,188,25,1,1
797,99495,名将副本第39章第5关,1000004,133,100,1,1
798,99495,名将副本第39章第5关,1000004,146,75,1,1
799,99495,名将副本第39章第5关,1000004,173,50,1,1
800,99495,名将副本第39章第5关,1000004,200,25,1,1
801,99496,名将副本第40章第1关,1000004,101,100,1,1
802,99496,名将副本第40章第1关,1000004,111,75,1,1
803,99496,名将副本第40章第1关,1000004,131,50,1,1
804,99496,名将副本第40章第1关,1000004,152,25,1,1
805,99497,名将副本第40章第2关,1000004,109,100,1,1
806,99497,名将副本第40章第2关,1000004,120,75,1,1
807,99497,名将副本第40章第2关,1000004,142,50,1,1
808,99497,名将副本第40章第2关,1000004,164,25,1,1
809,99498,名将副本第40章第3关,1000004,117,100,1,1
810,99498,名将副本第40章第3关,1000004,129,75,1,1
811,99498,名将副本第40章第3关,1000004,152,50,1,1
812,99498,名将副本第40章第3关,1000004,176,25,1,1
813,99499,名将副本第40章第4关,1000004,125,100,1,1
814,99499,名将副本第40章第4关,1000004,138,75,1,1
815,99499,名将副本第40章第4关,1000004,163,50,1,1
816,99499,名将副本第40章第4关,1000004,188,25,1,1
817,99500,名将副本第40章第5关,1000004,133,100,1,1
818,99500,名将副本第40章第5关,1000004,146,75,1,1
819,99500,名将副本第40章第5关,1000004,173,50,1,1
820,99500,名将副本第40章第5关,1000004,200,25,1,1
821,99501,名将副本第41章第1关,1000004,106,100,1,1
822,99501,名将副本第41章第1关,1000004,117,75,1,1
823,99501,名将副本第41章第1关,1000004,138,50,1,1
824,99501,名将副本第41章第1关,1000004,159,25,1,1
825,99502,名将副本第41章第2关,1000004,115,100,1,1
826,99502,名将副本第41章第2关,1000004,127,75,1,1
827,99502,名将副本第41章第2关,1000004,150,50,1,1
828,99502,名将副本第41章第2关,1000004,173,25,1,1
829,99503,名将副本第41章第3关,1000004,124,100,1,1
830,99503,名将副本第41章第3关,1000004,136,75,1,1
831,99503,名将副本第41章第3关,1000004,161,50,1,1
832,99503,名将副本第41章第3关,1000004,186,25,1,1
833,99504,名将副本第41章第4关,1000004,133,100,1,1
834,99504,名将副本第41章第4关,1000004,146,75,1,1
835,99504,名将副本第41章第4关,1000004,173,50,1,1
836,99504,名将副本第41章第4关,1000004,200,25,1,1
837,99505,名将副本第41章第5关,1000004,142,100,1,1
838,99505,名将副本第41章第5关,1000004,156,75,1,1
839,99505,名将副本第41章第5关,1000004,185,50,1,1
840,99505,名将副本第41章第5关,1000004,213,25,1,1
841,99506,名将副本第42章第1关,1000004,106,100,1,1
842,99506,名将副本第42章第1关,1000004,117,75,1,1
843,99506,名将副本第42章第1关,1000004,138,50,1,1
844,99506,名将副本第42章第1关,1000004,159,25,1,1
845,99507,名将副本第42章第2关,1000004,115,100,1,1
846,99507,名将副本第42章第2关,1000004,127,75,1,1
847,99507,名将副本第42章第2关,1000004,150,50,1,1
848,99507,名将副本第42章第2关,1000004,173,25,1,1
849,99508,名将副本第42章第3关,1000004,124,100,1,1
850,99508,名将副本第42章第3关,1000004,136,75,1,1
851,99508,名将副本第42章第3关,1000004,161,50,1,1
852,99508,名将副本第42章第3关,1000004,186,25,1,1
853,99509,名将副本第42章第4关,1000004,133,100,1,1
854,99509,名将副本第42章第4关,1000004,146,75,1,1
855,99509,名将副本第42章第4关,1000004,173,50,1,1
856,99509,名将副本第42章第4关,1000004,200,25,1,1
857,99510,名将副本第42章第5关,1000004,142,100,1,1
858,99510,名将副本第42章第5关,1000004,156,75,1,1
859,99510,名将副本第42章第5关,1000004,185,50,1,1
860,99510,名将副本第42章第5关,1000004,213,25,1,1
861,99511,名将副本第43章第1关,1000004,111,100,1,1
862,99511,名将副本第43章第1关,1000004,122,75,1,1
863,99511,名将副本第43章第1关,1000004,144,50,1,1
864,99511,名将副本第43章第1关,1000004,167,25,1,1
865,99512,名将副本第43章第2关,1000004,120,100,1,1
866,99512,名将副本第43章第2关,1000004,132,75,1,1
867,99512,名将副本第43章第2关,1000004,156,50,1,1
868,99512,名将副本第43章第2关,1000004,180,25,1,1
869,99513,名将副本第43章第3关,1000004,129,100,1,1
870,99513,名将副本第43章第3关,1000004,142,75,1,1
871,99513,名将副本第43章第3关,1000004,168,50,1,1
872,99513,名将副本第43章第3关,1000004,194,25,1,1
873,99514,名将副本第43章第4关,1000004,138,100,1,1
874,99514,名将副本第43章第4关,1000004,152,75,1,1
875,99514,名将副本第43章第4关,1000004,179,50,1,1
876,99514,名将副本第43章第4关,1000004,207,25,1,1
877,99515,名将副本第43章第5关,1000004,147,100,1,1
878,99515,名将副本第43章第5关,1000004,162,75,1,1
879,99515,名将副本第43章第5关,1000004,191,50,1,1
880,99515,名将副本第43章第5关,1000004,221,25,1,1
881,99516,名将副本第44章第1关,1000004,111,100,1,1
882,99516,名将副本第44章第1关,1000004,122,75,1,1
883,99516,名将副本第44章第1关,1000004,144,50,1,1
884,99516,名将副本第44章第1关,1000004,167,25,1,1
885,99517,名将副本第44章第2关,1000004,120,100,1,1
886,99517,名将副本第44章第2关,1000004,132,75,1,1
887,99517,名将副本第44章第2关,1000004,156,50,1,1
888,99517,名将副本第44章第2关,1000004,180,25,1,1
889,99518,名将副本第44章第3关,1000004,129,100,1,1
890,99518,名将副本第44章第3关,1000004,142,75,1,1
891,99518,名将副本第44章第3关,1000004,168,50,1,1
892,99518,名将副本第44章第3关,1000004,194,25,1,1
893,99519,名将副本第44章第4关,1000004,138,100,1,1
894,99519,名将副本第44章第4关,1000004,152,75,1,1
895,99519,名将副本第44章第4关,1000004,179,50,1,1
896,99519,名将副本第44章第4关,1000004,207,25,1,1
897,99520,名将副本第44章第5关,1000004,147,100,1,1
898,99520,名将副本第44章第5关,1000004,162,75,1,1
899,99520,名将副本第44章第5关,1000004,191,50,1,1
900,99520,名将副本第44章第5关,1000004,221,25,1,1
901,99521,名将副本第45章第1关,1000004,116,100,1,1
902,99521,名将副本第45章第1关,1000004,128,75,1,1
903,99521,名将副本第45章第1关,1000004,151,50,1,1
904,99521,名将副本第45章第1关,1000004,174,25,1,1
905,99522,名将副本第45章第2关,1000004,125,100,1,1
906,99522,名将副本第45章第2关,1000004,138,75,1,1
907,99522,名将副本第45章第2关,1000004,163,50,1,1
908,99522,名将副本第45章第2关,1000004,188,25,1,1
909,99523,名将副本第45章第3关,1000004,134,100,1,1
910,99523,名将副本第45章第3关,1000004,147,75,1,1
911,99523,名将副本第45章第3关,1000004,174,50,1,1
912,99523,名将副本第45章第3关,1000004,201,25,1,1
913,99524,名将副本第45章第4关,1000004,143,100,1,1
914,99524,名将副本第45章第4关,1000004,157,75,1,1
915,99524,名将副本第45章第4关,1000004,186,50,1,1
916,99524,名将副本第45章第4关,1000004,215,25,1,1
917,99525,名将副本第45章第5关,1000004,152,100,1,1
918,99525,名将副本第45章第5关,1000004,167,75,1,1
919,99525,名将副本第45章第5关,1000004,198,50,1,1
920,99525,名将副本第45章第5关,1000004,228,25,1,1
921,99526,名将副本第46章第1关,1000004,116,100,1,1
922,99526,名将副本第46章第1关,1000004,128,75,1,1
923,99526,名将副本第46章第1关,1000004,151,50,1,1
924,99526,名将副本第46章第1关,1000004,174,25,1,1
925,99527,名将副本第46章第2关,1000004,126,100,1,1
926,99527,名将副本第46章第2关,1000004,139,75,1,1
927,99527,名将副本第46章第2关,1000004,164,50,1,1
928,99527,名将副本第46章第2关,1000004,189,25,1,1
929,99528,名将副本第46章第3关,1000004,136,100,1,1
930,99528,名将副本第46章第3关,1000004,150,75,1,1
931,99528,名将副本第46章第3关,1000004,177,50,1,1
932,99528,名将副本第46章第3关,1000004,204,25,1,1
933,99529,名将副本第46章第4关,1000004,146,100,1,1
934,99529,名将副本第46章第4关,1000004,161,75,1,1
935,99529,名将副本第46章第4关,1000004,190,50,1,1
936,99529,名将副本第46章第4关,1000004,219,25,1,1
937,99530,名将副本第46章第5关,1000004,156,100,1,1
938,99530,名将副本第46章第5关,1000004,172,75,1,1
939,99530,名将副本第46章第5关,1000004,203,50,1,1
940,99530,名将副本第46章第5关,1000004,234,25,1,1
941,99531,名将副本第47章第1关,1000004,121,100,1,1
942,99531,名将副本第47章第1关,1000004,133,75,1,1
943,99531,名将副本第47章第1关,1000004,157,50,1,1
944,99531,名将副本第47章第1关,1000004,182,25,1,1
945,99532,名将副本第47章第2关,1000004,131,100,1,1
946,99532,名将副本第47章第2关,1000004,144,75,1,1
947,99532,名将副本第47章第2关,1000004,170,50,1,1
948,99532,名将副本第47章第2关,1000004,197,25,1,1
949,99533,名将副本第47章第3关,1000004,141,100,1,1
950,99533,名将副本第47章第3关,1000004,155,75,1,1
951,99533,名将副本第47章第3关,1000004,183,50,1,1
952,99533,名将副本第47章第3关,1000004,212,25,1,1
953,99534,名将副本第47章第4关,1000004,151,100,1,1
954,99534,名将副本第47章第4关,1000004,166,75,1,1
955,99534,名将副本第47章第4关,1000004,196,50,1,1
956,99534,名将副本第47章第4关,1000004,227,25,1,1
957,99535,名将副本第47章第5关,1000004,161,100,1,1
958,99535,名将副本第47章第5关,1000004,177,75,1,1
959,99535,名将副本第47章第5关,1000004,209,50,1,1
960,99535,名将副本第47章第5关,1000004,242,25,1,1
961,99536,名将副本第48章第1关,1000004,121,100,1,1
962,99536,名将副本第48章第1关,1000004,133,75,1,1
963,99536,名将副本第48章第1关,1000004,157,50,1,1
964,99536,名将副本第48章第1关,1000004,182,25,1,1
965,99537,名将副本第48章第2关,1000004,131,100,1,1
966,99537,名将副本第48章第2关,1000004,144,75,1,1
967,99537,名将副本第48章第2关,1000004,170,50,1,1
968,99537,名将副本第48章第2关,1000004,197,25,1,1
969,99538,名将副本第48章第3关,1000004,141,100,1,1
970,99538,名将副本第48章第3关,1000004,155,75,1,1
971,99538,名将副本第48章第3关,1000004,183,50,1,1
972,99538,名将副本第48章第3关,1000004,212,25,1,1
973,99539,名将副本第48章第4关,1000004,151,100,1,1
974,99539,名将副本第48章第4关,1000004,166,75,1,1
975,99539,名将副本第48章第4关,1000004,196,50,1,1
976,99539,名将副本第48章第4关,1000004,227,25,1,1
977,99540,名将副本第48章第5关,1000004,161,100,1,1
978,99540,名将副本第48章第5关,1000004,177,75,1,1
979,99540,名将副本第48章第5关,1000004,209,50,1,1
980,99540,名将副本第48章第5关,1000004,242,25,1,1
981,99541,名将副本第49章第1关,1000004,126,100,1,1
982,99541,名将副本第49章第1关,1000004,139,75,1,1
983,99541,名将副本第49章第1关,1000004,164,50,1,1
984,99541,名将副本第49章第1关,1000004,189,25,1,1
985,99542,名将副本第49章第2关,1000004,136,100,1,1
986,99542,名将副本第49章第2关,1000004,150,75,1,1
987,99542,名将副本第49章第2关,1000004,177,50,1,1
988,99542,名将副本第49章第2关,1000004,204,25,1,1
989,99543,名将副本第49章第3关,1000004,146,100,1,1
990,99543,名将副本第49章第3关,1000004,161,75,1,1
991,99543,名将副本第49章第3关,1000004,190,50,1,1
992,99543,名将副本第49章第3关,1000004,219,25,1,1
993,99544,名将副本第49章第4关,1000004,156,100,1,1
994,99544,名将副本第49章第4关,1000004,172,75,1,1
