INDEX,GROUP_ID,INFO,ITEM_ID,ITEM_COUNT,ITEM_DROP_WEIGHT,LOOT_TIME,QUALITY
515,99910,17级前夺宝翻牌,2000008,1,800,1,1
516,99910,17级前夺宝翻牌,2000018,1,500,1,1
517,99910,17级前夺宝翻牌,2000001,1,800,1,1
518,99910,17级前夺宝翻牌,1000001,10,10000,1,1
519,99910,17级前夺宝翻牌,1000002,3276,1600,1,1
520,99910,17级前夺宝翻牌,1000002,3125,1600,1,1
521,99910,17级前夺宝翻牌,1000002,3188,1600,1,1
522,99910,17级前夺宝翻牌,1000002,3065,1600,1,1
523,99910,17级前夺宝翻牌,1000002,3208,1600,1,1
524,99910,17级前夺宝翻牌,1000002,3313,1600,1,1
525,99910,17级前夺宝翻牌,1000002,3287,1600,1,1
526,99910,17级前夺宝翻牌,1000002,3098,1600,1,1
527,99910,17级前夺宝翻牌,1000002,3022,1600,1,1
528,99910,17级前夺宝翻牌,1000002,3154,1600,1,1
529,99910,17级前夺宝翻牌,1000002,3169,1600,1,1
530,99910,17级前夺宝翻牌,1000002,3179,1600,1,1
531,99910,17级前夺宝翻牌,1000002,3213,1600,1,1
532,99910,17级前夺宝翻牌,1000002,3384,1600,1,1
533,99910,17级前夺宝翻牌,1000002,3019,1600,1,1
534,99910,17级前夺宝翻牌,1000002,3082,1600,1,1
535,99910,17级前夺宝翻牌,1000002,3145,1600,1,1
536,99910,17级前夺宝翻牌,1000002,3121,1600,1,1
537,99910,17级前夺宝翻牌,1000002,3340,1600,1,1
538,99920,18-35级夺宝翻牌,40044,1,300,1,1
539,99920,18-35级夺宝翻牌,40046,1,300,1,1
540,99920,18-35级夺宝翻牌,40051,1,300,1,1
541,99920,18-35级夺宝翻牌,40054,1,300,1,1
542,99920,18-35级夺宝翻牌,40056,1,300,1,1
543,99920,18-35级夺宝翻牌,40059,1,300,1,1
544,99920,18-35级夺宝翻牌,40062,1,300,1,1
545,99920,18-35级夺宝翻牌,40066,1,300,1,1
546,99920,18-35级夺宝翻牌,40067,1,300,1,1
547,99920,18-35级夺宝翻牌,40070,1,300,1,1
548,99920,18-35级夺宝翻牌,40072,1,300,1,1
549,99920,18-35级夺宝翻牌,40074,1,150,1,1
550,99920,18-35级夺宝翻牌,40076,1,150,1,1
551,99920,18-35级夺宝翻牌,40077,1,150,1,1
552,99920,18-35级夺宝翻牌,40078,1,150,1,1
553,99920,18-35级夺宝翻牌,40079,1,150,1,1
554,99920,18-35级夺宝翻牌,40080,1,150,1,1
555,99920,18-35级夺宝翻牌,40081,1,150,1,1
556,99920,18-35级夺宝翻牌,40082,1,150,1,1
557,99920,18-35级夺宝翻牌,40083,1,150,1,1
558,99920,18-35级夺宝翻牌,40084,1,150,1,1
559,99920,18-35级夺宝翻牌,40085,1,150,1,1
560,99920,18-35级夺宝翻牌,40086,1,150,1,1
561,99920,18-35级夺宝翻牌,40087,1,150,1,1
562,99920,18-35级夺宝翻牌,40088,1,150,1,1
563,99920,18-35级夺宝翻牌,40089,1,150,1,1
564,99920,18-35级夺宝翻牌,40090,1,150,1,1
565,99920,18-35级夺宝翻牌,40091,1,150,1,1
566,99920,18-35级夺宝翻牌,40092,1,150,1,1
567,99920,18-35级夺宝翻牌,40108,1,50,1,1
568,99920,18-35级夺宝翻牌,40101,1,50,1,1
569,99920,18-35级夺宝翻牌,40112,1,50,1,1
570,99920,18-35级夺宝翻牌,40096,1,50,1,1
571,99920,18-35级夺宝翻牌,40106,1,50,1,1
572,99920,18-35级夺宝翻牌,40103,1,50,1,1
573,99920,18-35级夺宝翻牌,40113,1,50,1,1
574,99920,18-35级夺宝翻牌,40118,1,50,1,1
575,99920,18-35级夺宝翻牌,40093,1,50,1,1
576,99920,18-35级夺宝翻牌,40075,1,50,1,1
577,99920,18-35级夺宝翻牌,40098,1,50,1,1
578,99920,18-35级夺宝翻牌,40095,1,50,1,1
579,99920,18-35级夺宝翻牌,40097,1,50,1,1
580,99920,18-35级夺宝翻牌,40116,1,50,1,1
581,99920,18-35级夺宝翻牌,40102,1,50,1,1
582,99920,18-35级夺宝翻牌,16302,1,375,1,1
583,99920,18-35级夺宝翻牌,16303,1,375,1,1
584,99920,18-35级夺宝翻牌,16202,1,375,1,1
585,99920,18-35级夺宝翻牌,16203,1,375,1,1
586,99920,18-35级夺宝翻牌,16002,1,375,1,1
587,99920,18-35级夺宝翻牌,16003,1,375,1,1
588,99920,18-35级夺宝翻牌,16102,1,375,1,1
589,99920,18-35级夺宝翻牌,16103,1,375,1,1
590,99920,18-35级夺宝翻牌,16004,1,250,1,1
591,99920,18-35级夺宝翻牌,16005,1,250,1,1
592,99920,18-35级夺宝翻牌,16006,1,250,1,1
593,99920,18-35级夺宝翻牌,16204,1,250,1,1
594,99920,18-35级夺宝翻牌,16205,1,250,1,1
595,99920,18-35级夺宝翻牌,16206,1,250,1,1
596,99920,18-35级夺宝翻牌,16304,1,250,1,1
597,99920,18-35级夺宝翻牌,16305,1,250,1,1
598,99920,18-35级夺宝翻牌,16306,1,250,1,1
599,99920,18-35级夺宝翻牌,16104,1,250,1,1
600,99920,18-35级夺宝翻牌,16105,1,250,1,1
601,99920,18-35级夺宝翻牌,16106,1,250,1,1
602,99920,18-35级夺宝翻牌,17001,1,100,1,1
603,99920,18-35级夺宝翻牌,17002,1,100,1,1
604,99920,18-35级夺宝翻牌,17003,1,100,1,1
605,99920,18-35级夺宝翻牌,17004,1,100,1,1
606,99920,18-35级夺宝翻牌,17005,1,100,1,1
607,99920,18-35级夺宝翻牌,17006,1,100,1,1
608,99920,18-35级夺宝翻牌,17025,1,100,1,1
609,99920,18-35级夺宝翻牌,17026,1,100,1,1
610,99920,18-35级夺宝翻牌,17027,1,100,1,1
611,99920,18-35级夺宝翻牌,17028,1,100,1,1
612,99920,18-35级夺宝翻牌,17029,1,100,1,1
613,99920,18-35级夺宝翻牌,17030,1,100,1,1
614,99920,18-35级夺宝翻牌,17049,1,200,1,1
615,99920,18-35级夺宝翻牌,17050,1,200,1,1
616,99920,18-35级夺宝翻牌,17051,1,200,1,1
617,99920,18-35级夺宝翻牌,17007,1,60,1,1
618,99920,18-35级夺宝翻牌,17008,1,60,1,1
619,99920,18-35级夺宝翻牌,17009,1,60,1,1
620,99920,18-35级夺宝翻牌,17010,1,60,1,1
621,99920,18-35级夺宝翻牌,17011,1,60,1,1
622,99920,18-35级夺宝翻牌,17012,1,60,1,1
623,99920,18-35级夺宝翻牌,17013,1,60,1,1
624,99920,18-35级夺宝翻牌,17014,1,60,1,1
625,99920,18-35级夺宝翻牌,17031,1,60,1,1
626,99920,18-35级夺宝翻牌,17032,1,60,1,1
627,99920,18-35级夺宝翻牌,17033,1,60,1,1
628,99920,18-35级夺宝翻牌,17034,1,60,1,1
629,99920,18-35级夺宝翻牌,17035,1,60,1,1
630,99920,18-35级夺宝翻牌,17036,1,60,1,1
631,99920,18-35级夺宝翻牌,17037,1,60,1,1
632,99920,18-35级夺宝翻牌,17038,1,60,1,1
633,99920,18-35级夺宝翻牌,17052,1,60,1,1
634,99920,18-35级夺宝翻牌,17053,1,60,1,1
635,99920,18-35级夺宝翻牌,17054,1,60,1,1
636,99920,18-35级夺宝翻牌,17055,1,60,1,1
637,99920,18-35级夺宝翻牌,17039,1,0,1,1
638,99920,18-35级夺宝翻牌,17040,1,0,1,1
639,99920,18-35级夺宝翻牌,17041,1,0,1,1
640,99920,18-35级夺宝翻牌,17042,1,0,1,1
641,99920,18-35级夺宝翻牌,17043,1,0,1,1
642,99920,18-35级夺宝翻牌,17044,1,0,1,1
643,99920,18-35级夺宝翻牌,17045,1,0,1,1
644,99920,18-35级夺宝翻牌,17046,1,0,1,1
645,99920,18-35级夺宝翻牌,17047,1,0,1,1
646,99920,18-35级夺宝翻牌,17048,1,0,1,1
647,99920,18-35级夺宝翻牌,17015,1,0,1,1
648,99920,18-35级夺宝翻牌,17016,1,0,1,1
649,99920,18-35级夺宝翻牌,17017,1,0,1,1
650,99920,18-35级夺宝翻牌,17018,1,0,1,1
651,99920,18-35级夺宝翻牌,17019,1,0,1,1
652,99920,18-35级夺宝翻牌,17020,1,0,1,1
653,99920,18-35级夺宝翻牌,17021,1,0,1,1
654,99920,18-35级夺宝翻牌,17022,1,0,1,1
655,99920,18-35级夺宝翻牌,17023,1,0,1,1
656,99920,18-35级夺宝翻牌,17024,1,0,1,1
657,99920,18-35级夺宝翻牌,2000010,1,800,1,1
658,99920,18-35级夺宝翻牌,2000004,1,800,1,1
659,99920,18-35级夺宝翻牌,2000005,1,800,1,1
660,99920,18-35级夺宝翻牌,2000006,1,800,1,1
661,99920,18-35级夺宝翻牌,2000007,1,800,1,1
662,99920,18-35级夺宝翻牌,2000003,1,800,1,1
663,99920,18-35级夺宝翻牌,2000204,1,800,1,1
664,99920,18-35级夺宝翻牌,2000205,1,800,1,1
665,99920,18-35级夺宝翻牌,2000013,1,800,1,1
666,99920,18-35级夺宝翻牌,2000014,1,1600,1,1
667,99920,18-35级夺宝翻牌,2000002,1,800,1,1
668,99920,18-35级夺宝翻牌,2000008,1,800,1,1
669,99920,18-35级夺宝翻牌,2000018,1,500,1,1
670,99920,18-35级夺宝翻牌,2000001,1,800,1,1
671,99920,18-35级夺宝翻牌,1000001,10,10000,1,1
672,99920,18-35级夺宝翻牌,1000002,3276,1600,1,1
673,99920,18-35级夺宝翻牌,1000002,3125,1600,1,1
674,99920,18-35级夺宝翻牌,1000002,3188,1600,1,1
675,99920,18-35级夺宝翻牌,1000002,3065,1600,1,1
676,99920,18-35级夺宝翻牌,1000002,3208,1600,1,1
677,99920,18-35级夺宝翻牌,1000002,3313,1600,1,1
678,99920,18-35级夺宝翻牌,1000002,3287,1600,1,1
679,99920,18-35级夺宝翻牌,1000002,3098,1600,1,1
680,99920,18-35级夺宝翻牌,1000002,3022,1600,1,1
681,99920,18-35级夺宝翻牌,1000002,3154,1600,1,1
682,99920,18-35级夺宝翻牌,1000002,3169,1600,1,1
683,99920,18-35级夺宝翻牌,1000002,3179,1600,1,1
684,99920,18-35级夺宝翻牌,1000002,3213,1600,1,1
685,99920,18-35级夺宝翻牌,1000002,3384,1600,1,1
686,99920,18-35级夺宝翻牌,1000002,3019,1600,1,1
687,99920,18-35级夺宝翻牌,1000002,3082,1600,1,1
688,99920,18-35级夺宝翻牌,1000002,3145,1600,1,1
689,99920,18-35级夺宝翻牌,1000002,3121,1600,1,1
690,99920,18-35级夺宝翻牌,1000002,3340,1600,1,1
691,99930,35级后夺宝翻牌,40044,1,300,1,1
692,99930,35级后夺宝翻牌,40046,1,300,1,1
693,99930,35级后夺宝翻牌,40051,1,300,1,1
694,99930,35级后夺宝翻牌,40054,1,300,1,1
695,99930,35级后夺宝翻牌,40056,1,300,1,1
696,99930,35级后夺宝翻牌,40059,1,300,1,1
697,99930,35级后夺宝翻牌,40062,1,300,1,1
698,99930,35级后夺宝翻牌,40066,1,300,1,1
699,99930,35级后夺宝翻牌,40067,1,300,1,1
700,99930,35级后夺宝翻牌,40070,1,300,1,1
701,99930,35级后夺宝翻牌,40072,1,300,1,1
702,99930,35级后夺宝翻牌,40074,1,150,1,1
703,99930,35级后夺宝翻牌,40076,1,150,1,1
704,99930,35级后夺宝翻牌,40077,1,150,1,1
705,99930,35级后夺宝翻牌,40078,1,150,1,1
706,99930,35级后夺宝翻牌,40079,1,150,1,1
707,99930,35级后夺宝翻牌,40080,1,150,1,1
708,99930,35级后夺宝翻牌,40081,1,150,1,1
709,99930,35级后夺宝翻牌,40082,1,150,1,1
710,99930,35级后夺宝翻牌,40083,1,150,1,1
711,99930,35级后夺宝翻牌,40084,1,150,1,1
712,99930,35级后夺宝翻牌,40085,1,150,1,1
713,99930,35级后夺宝翻牌,40086,1,150,1,1
714,99930,35级后夺宝翻牌,40087,1,150,1,1
715,99930,35级后夺宝翻牌,40088,1,150,1,1
716,99930,35级后夺宝翻牌,40089,1,150,1,1
717,99930,35级后夺宝翻牌,40090,1,150,1,1
718,99930,35级后夺宝翻牌,40091,1,150,1,1
719,99930,35级后夺宝翻牌,40092,1,150,1,1
720,99930,35级后夺宝翻牌,40108,1,50,1,1
721,99930,35级后夺宝翻牌,40101,1,50,1,1
722,99930,35级后夺宝翻牌,40112,1,50,1,1
723,99930,35级后夺宝翻牌,40096,1,50,1,1
724,99930,35级后夺宝翻牌,40106,1,50,1,1
725,99930,35级后夺宝翻牌,40103,1,50,1,1
726,99930,35级后夺宝翻牌,40113,1,50,1,1
727,99930,35级后夺宝翻牌,40118,1,50,1,1
728,99930,35级后夺宝翻牌,40093,1,50,1,1
729,99930,35级后夺宝翻牌,40075,1,50,1,1
730,99930,35级后夺宝翻牌,40098,1,50,1,1
731,99930,35级后夺宝翻牌,40095,1,50,1,1
732,99930,35级后夺宝翻牌,40097,1,50,1,1
733,99930,35级后夺宝翻牌,40116,1,50,1,1
734,99930,35级后夺宝翻牌,40102,1,50,1,1
735,99930,35级后夺宝翻牌,16302,1,375,1,1
736,99930,35级后夺宝翻牌,16303,1,375,1,1
737,99930,35级后夺宝翻牌,16202,1,375,1,1
738,99930,35级后夺宝翻牌,16203,1,375,1,1
739,99930,35级后夺宝翻牌,16002,1,375,1,1
740,99930,35级后夺宝翻牌,16003,1,375,1,1
741,99930,35级后夺宝翻牌,16102,1,375,1,1
742,99930,35级后夺宝翻牌,16103,1,375,1,1
743,99930,35级后夺宝翻牌,16004,1,250,1,1
744,99930,35级后夺宝翻牌,16005,1,250,1,1
745,99930,35级后夺宝翻牌,16006,1,250,1,1
746,99930,35级后夺宝翻牌,16204,1,250,1,1
747,99930,35级后夺宝翻牌,16205,1,250,1,1
748,99930,35级后夺宝翻牌,16206,1,250,1,1
749,99930,35级后夺宝翻牌,16304,1,250,1,1
750,99930,35级后夺宝翻牌,16305,1,250,1,1
751,99930,35级后夺宝翻牌,16306,1,250,1,1
752,99930,35级后夺宝翻牌,16104,1,250,1,1
753,99930,35级后夺宝翻牌,16105,1,250,1,1
754,99930,35级后夺宝翻牌,16106,1,250,1,1
755,99930,35级后夺宝翻牌,17001,1,100,1,1
756,99930,35级后夺宝翻牌,17002,1,100,1,1
757,99930,35级后夺宝翻牌,17003,1,100,1,1
758,99930,35级后夺宝翻牌,17004,1,100,1,1
759,99930,35级后夺宝翻牌,17005,1,100,1,1
760,99930,35级后夺宝翻牌,17006,1,100,1,1
761,99930,35级后夺宝翻牌,17025,1,100,1,1
762,99930,35级后夺宝翻牌,17026,1,100,1,1
763,99930,35级后夺宝翻牌,17027,1,100,1,1
764,99930,35级后夺宝翻牌,17028,1,100,1,1
765,99930,35级后夺宝翻牌,17029,1,100,1,1
766,99930,35级后夺宝翻牌,17030,1,100,1,1
767,99930,35级后夺宝翻牌,17049,1,200,1,1
768,99930,35级后夺宝翻牌,17050,1,200,1,1
769,99930,35级后夺宝翻牌,17051,1,200,1,1
770,99930,35级后夺宝翻牌,17007,1,60,1,1
771,99930,35级后夺宝翻牌,17008,1,60,1,1
772,99930,35级后夺宝翻牌,17009,1,60,1,1
773,99930,35级后夺宝翻牌,17010,1,60,1,1
774,99930,35级后夺宝翻牌,17011,1,60,1,1
775,99930,35级后夺宝翻牌,17012,1,60,1,1
776,99930,35级后夺宝翻牌,17013,1,60,1,1
777,99930,35级后夺宝翻牌,17014,1,60,1,1
778,99930,35级后夺宝翻牌,17031,1,60,1,1
779,99930,35级后夺宝翻牌,17032,1,60,1,1
780,99930,35级后夺宝翻牌,17033,1,60,1,1
781,99930,35级后夺宝翻牌,17034,1,60,1,1
782,99930,35级后夺宝翻牌,17035,1,60,1,1
783,99930,35级后夺宝翻牌,17036,1,60,1,1
784,99930,35级后夺宝翻牌,17037,1,60,1,1
785,99930,35级后夺宝翻牌,17038,1,60,1,1
786,99930,35级后夺宝翻牌,17052,1,60,1,1
787,99930,35级后夺宝翻牌,17053,1,60,1,1
788,99930,35级后夺宝翻牌,17054,1,60,1,1
789,99930,35级后夺宝翻牌,17055,1,60,1,1
790,99930,35级后夺宝翻牌,17039,1,35,1,1
791,99930,35级后夺宝翻牌,17040,1,35,1,1
792,99930,35级后夺宝翻牌,17041,1,35,1,1
793,99930,35级后夺宝翻牌,17042,1,35,1,1
794,99930,35级后夺宝翻牌,17043,1,35,1,1
795,99930,35级后夺宝翻牌,17044,1,35,1,1
796,99930,35级后夺宝翻牌,17045,1,35,1,1
797,99930,35级后夺宝翻牌,17046,1,35,1,1
798,99930,35级后夺宝翻牌,17047,1,35,1,1
799,99930,35级后夺宝翻牌,17048,1,35,1,1
800,99930,35级后夺宝翻牌,17015,1,35,1,1
801,99930,35级后夺宝翻牌,17016,1,35,1,1
802,99930,35级后夺宝翻牌,17017,1,35,1,1
803,99930,35级后夺宝翻牌,17018,1,35,1,1
804,99930,35级后夺宝翻牌,17019,1,35,1,1
805,99930,35级后夺宝翻牌,17020,1,35,1,1
806,99930,35级后夺宝翻牌,17021,1,35,1,1
807,99930,35级后夺宝翻牌,17022,1,35,1,1
808,99930,35级后夺宝翻牌,17023,1,35,1,1
809,99930,35级后夺宝翻牌,17024,1,35,1,1
810,99930,35级后夺宝翻牌,2000010,1,800,1,1
811,99930,35级后夺宝翻牌,2000004,1,800,1,1
812,99930,35级后夺宝翻牌,2000005,1,800,1,1
813,99930,35级后夺宝翻牌,2000006,1,800,1,1
814,99930,35级后夺宝翻牌,2000007,1,800,1,1
815,99930,35级后夺宝翻牌,2000003,1,800,1,1
816,99930,35级后夺宝翻牌,2000204,1,800,1,1
817,99930,35级后夺宝翻牌,2000205,1,800,1,1
818,99930,35级后夺宝翻牌,2000013,1,800,1,1
819,99930,35级后夺宝翻牌,2000014,1,1600,1,1
820,99930,35级后夺宝翻牌,2000002,1,800,1,1
821,99930,35级后夺宝翻牌,2000008,1,800,1,1
822,99930,35级后夺宝翻牌,2000018,1,500,1,1
823,99930,35级后夺宝翻牌,2000001,1,800,1,1
824,99930,35级后夺宝翻牌,1000001,10,10000,1,1
825,99930,35级后夺宝翻牌,1000002,3276,1600,1,1
826,99930,35级后夺宝翻牌,1000002,3125,1600,1,1
827,99930,35级后夺宝翻牌,1000002,3188,1600,1,1
828,99930,35级后夺宝翻牌,1000002,3065,1600,1,1
829,99930,35级后夺宝翻牌,1000002,3208,1600,1,1
830,99930,35级后夺宝翻牌,1000002,3313,1600,1,1
831,99930,35级后夺宝翻牌,1000002,3287,1600,1,1
832,99930,35级后夺宝翻牌,1000002,3098,1600,1,1
833,99930,35级后夺宝翻牌,1000002,3022,1600,1,1
834,99930,35级后夺宝翻牌,1000002,3154,1600,1,1
835,99930,35级后夺宝翻牌,1000002,3169,1600,1,1
836,99930,35级后夺宝翻牌,1000002,3179,1600,1,1
837,99930,35级后夺宝翻牌,1000002,3213,1600,1,1
838,99930,35级后夺宝翻牌,1000002,3384,1600,1,1
839,99930,35级后夺宝翻牌,1000002,3019,1600,1,1
840,99930,35级后夺宝翻牌,1000002,3082,1600,1,1
841,99930,35级后夺宝翻牌,1000002,3145,1600,1,1
842,99930,35级后夺宝翻牌,1000002,3121,1600,1,1
843,99930,35级后夺宝翻牌,1000002,3340,1600,1,1
844,95011,测试宝箱,2000901,99,100,1,1
845,95011,测试宝箱,2000902,99,100,1,1
846,95011,测试宝箱,2000903,99,100,1,1
847,95011,测试宝箱,2000904,99,100,1,1
848,95011,测试宝箱,2000905,99,100,1,1
849,95011,测试宝箱,2000906,99,100,1,1
850,95011,测试宝箱,2000907,99,100,1,1
851,95011,测试宝箱,2000908,99,100,1,1
852,95011,测试宝箱,2000909,99,100,1,1
853,95011,测试宝箱,2000910,99,100,1,1
854,95001,灵将测试宝箱,30001,1,100,1,1
855,95001,灵将测试宝箱,30002,1,100,1,1
856,95001,灵将测试宝箱,30003,1,100,1,1
857,95001,灵将测试宝箱,30004,1,100,1,1
858,95001,灵将测试宝箱,30005,1,100,1,1
859,95001,灵将测试宝箱,30006,1,100,1,1
860,95001,灵将测试宝箱,30007,1,100,1,1
861,95001,灵将测试宝箱,30008,1,100,1,1
862,95001,灵将测试宝箱,30009,1,100,1,1
863,95001,灵将测试宝箱,30010,1,100,1,1
864,95001,灵将测试宝箱,30011,1,100,1,1
865,95001,灵将测试宝箱,30012,1,100,1,1
866,95001,灵将测试宝箱,30013,1,100,1,1
867,95001,灵将测试宝箱,30014,1,100,1,1
868,95001,灵将测试宝箱,30015,1,100,1,1
869,95001,灵将测试宝箱,30016,1,100,1,1
870,95001,灵将测试宝箱,30017,1,100,1,1
871,95001,灵将测试宝箱,30018,1,100,1,1
872,95001,灵将测试宝箱,30019,1,100,1,1
873,95001,灵将测试宝箱,30020,1,100,1,1
874,95001,灵将测试宝箱,30021,1,100,1,1
875,95001,灵将测试宝箱,30022,1,100,1,1
876,95001,灵将测试宝箱,30023,1,100,1,1
877,95001,灵将测试宝箱,30024,1,100,1,1
878,95001,灵将测试宝箱,30025,1,100,1,1
879,95001,灵将测试宝箱,30026,1,100,1,1
880,95001,灵将测试宝箱,30027,1,100,1,1
881,95001,灵将测试宝箱,30028,1,100,1,1
882,95001,灵将测试宝箱,30029,1,100,1,1
883,95001,灵将测试宝箱,30030,1,100,1,1
884,95001,灵将测试宝箱,30031,1,100,1,1
885,95001,灵将测试宝箱,30032,1,100,1,1
886,95001,灵将测试宝箱,30033,1,100,1,1
887,95001,灵将测试宝箱,30034,1,100,1,1
888,95001,灵将测试宝箱,30035,1,100,1,1
889,95001,灵将测试宝箱,30036,1,100,1,1
890,95001,灵将测试宝箱,30037,1,100,1,1
891,95001,灵将测试宝箱,30038,1,100,1,1
892,95001,灵将测试宝箱,30039,1,100,1,1
893,95001,灵将测试宝箱,30040,1,100,1,1
894,95001,灵将测试宝箱,30041,1,100,1,1
895,95001,灵将测试宝箱,30042,1,100,1,1
896,95001,灵将测试宝箱,30043,1,100,1,1
897,95001,灵将测试宝箱,30044,1,100,1,1
898,95001,灵将测试宝箱,30045,1,100,1,1
899,95001,灵将测试宝箱,30046,1,100,1,1
900,95001,灵将测试宝箱,30047,1,100,1,1
901,95001,灵将测试宝箱,30048,1,100,1,1
902,95001,灵将测试宝箱,30049,1,100,1,1
903,95001,灵将测试宝箱,30050,1,100,1,1
904,95001,灵将测试宝箱,30051,1,100,1,1
905,95001,灵将测试宝箱,30052,1,100,1,1
906,95001,灵将测试宝箱,30053,1,100,1,1
907,95001,灵将测试宝箱,30054,1,100,1,1
908,95001,灵将测试宝箱,30055,1,100,1,1
909,95001,灵将测试宝箱,30056,1,100,1,1
910,95001,灵将测试宝箱,30057,1,100,1,1
911,95001,灵将测试宝箱,30058,1,100,1,1
912,95001,灵将测试宝箱,30059,1,100,1,1
913,95001,灵将测试宝箱,30060,1,100,1,1
914,95001,灵将测试宝箱,30061,1,100,1,1
915,95001,灵将测试宝箱,30062,1,100,1,1
916,95001,灵将测试宝箱,30063,1,100,1,1
917,95001,灵将测试宝箱,30064,1,100,1,1
918,95001,灵将测试宝箱,30065,1,100,1,1
919,95001,灵将测试宝箱,30066,1,100,1,1
920,95001,灵将测试宝箱,30067,1,100,1,1
921,95001,灵将测试宝箱,30068,1,100,1,1
922,95001,灵将测试宝箱,30069,1,100,1,1
923,95001,灵将测试宝箱,30070,1,100,1,1
924,95001,灵将测试宝箱,30071,1,100,1,1
925,95001,灵将测试宝箱,30072,1,100,1,1
926,95001,灵将测试宝箱,30073,1,100,1,1
927,95001,灵将测试宝箱,30074,1,100,1,1
928,95001,灵将测试宝箱,30075,1,100,1,1
929,95001,灵将测试宝箱,30076,1,100,1,1
930,95001,灵将测试宝箱,30077,1,100,1,1
931,95001,灵将测试宝箱,30078,1,100,1,1
932,95001,灵将测试宝箱,30079,1,100,1,1
933,95001,灵将测试宝箱,30080,1,100,1,1
934,95001,灵将测试宝箱,30081,1,100,1,1
935,95001,灵将测试宝箱,30082,1,100,1,1
936,95001,灵将测试宝箱,30083,1,100,1,1
937,95001,灵将测试宝箱,30084,1,100,1,1
938,95001,灵将测试宝箱,30085,1,100,1,1
939,95001,灵将测试宝箱,30086,1,100,1,1
940,95001,灵将测试宝箱,30087,1,100,1,1
941,95001,灵将测试宝箱,30088,1,100,1,1
942,95001,灵将测试宝箱,30089,1,100,1,1
943,95001,灵将测试宝箱,30090,1,100,1,1
944,95001,灵将测试宝箱,30091,1,100,1,1
945,95001,灵将测试宝箱,30092,1,100,1,1
946,95001,灵将测试宝箱,30093,1,100,1,1
947,95001,灵将测试宝箱,30094,1,100,1,1
948,95001,灵将测试宝箱,30095,1,100,1,1
949,95001,灵将测试宝箱,30096,1,100,1,1
950,95001,灵将测试宝箱,30097,1,100,1,1
951,95001,灵将测试宝箱,30098,1,100,1,1
952,95001,灵将测试宝箱,30099,1,100,1,1
953,95001,灵将测试宝箱,30100,1,100,1,1
954,95001,灵将测试宝箱,30101,1,100,1,1
955,95001,灵将测试宝箱,30102,1,100,1,1
956,95001,灵将测试宝箱,30103,1,100,1,1
957,95001,灵将测试宝箱,30104,1,100,1,1
958,95001,灵将测试宝箱,30105,1,100,1,1
959,95001,灵将测试宝箱,30106,1,100,1,1
960,95001,灵将测试宝箱,30107,1,100,1,1
961,95001,灵将测试宝箱,30108,1,100,1,1
962,95001,灵将测试宝箱,30109,1,100,1,1
963,95001,灵将测试宝箱,30110,1,100,1,1
964,95001,灵将测试宝箱,30111,1,100,1,1
965,95001,灵将测试宝箱,30112,1,100,1,1
966,95001,灵将测试宝箱,30113,1,100,1,1
967,95001,灵将测试宝箱,30114,1,100,1,1
968,95001,灵将测试宝箱,30115,1,100,1,1
969,95001,灵将测试宝箱,30116,1,100,1,1
970,95001,灵将测试宝箱,30117,1,100,1,1
971,95001,灵将测试宝箱,30118,1,100,1,1
972,95001,灵将测试宝箱,30293,1,100,1,1
973,95001,灵将测试宝箱,30299,1,100,1,1
974,95001,灵将测试宝箱,30305,1,100,1,1
975,95002,装备测试宝箱,14001,1,100,1,1
976,95002,装备测试宝箱,14002,1,100,1,1
977,95002,装备测试宝箱,14003,1,100,1,1
978,95002,装备测试宝箱,14004,1,100,1,1
979,95002,装备测试宝箱,14005,1,100,1,1
980,95002,装备测试宝箱,14006,1,100,1,1
981,95002,装备测试宝箱,14007,1,100,1,1
982,95002,装备测试宝箱,14008,1,100,1,1
983,95002,装备测试宝箱,14009,1,100,1,1
984,95002,装备测试宝箱,14101,1,100,1,1
985,95002,装备测试宝箱,14102,1,100,1,1
986,95002,装备测试宝箱,14103,1,100,1,1
987,95002,装备测试宝箱,14104,1,100,1,1
988,95002,装备测试宝箱,14105,1,100,1,1
989,95002,装备测试宝箱,14106,1,100,1,1
990,95002,装备测试宝箱,14107,1,100,1,1
991,95002,装备测试宝箱,14108,1,100,1,1
992,95002,装备测试宝箱,14109,1,100,1,1
993,95002,装备测试宝箱,14201,1,100,1,1
994,95002,装备测试宝箱,14202,1,100,1,1
995,95002,装备测试宝箱,14203,1,100,1,1
996,95002,装备测试宝箱,14204,1,100,1,1
997,95002,装备测试宝箱,14205,1,100,1,1
998,95002,装备测试宝箱,14206,1,100,1,1
999,95002,装备测试宝箱,14207,1,100,1,1
1000,95002,装备测试宝箱,14208,1,100,1,1
1001,95002,装备测试宝箱,14209,1,100,1,1
1002,95002,装备测试宝箱,14301,1,100,1,1
1003,95002,装备测试宝箱,14302,1,100,1,1
1004,95002,装备测试宝箱,14303,1,100,1,1
1005,95002,装备测试宝箱,14304,1,100,1,1
1006,95002,装备测试宝箱,14305,1,100,1,1
1007,95002,装备测试宝箱,14306,1,100,1,1
1008,95002,装备测试宝箱,14307,1,100,1,1
1009,95002,装备测试宝箱,14308,1,100,1,1
1010,95002,装备测试宝箱,14309,1,100,1,1
1011,95003,技能书测试宝箱,2000008,99999,100,1,1
1012,95004,银两测试宝箱,1000002,99999999,100,1,1
