INDEX,NAME,CLASS,SCENE_ID,INFO,LV,MODEL,HEAD_ATLAS_NAME,HEAD_SPRITE_NAME,ELEMENT_INDEX,STAR_LEVEL,SCALE,POS_Y,ROTATION_Y,MOVE_SPEED,LOOKBOUND,AI_TIME,SKILL_COOLDOWN,ATTACK_SKILL,BASE_ATTACK,BASE_HP,MAGIC_DEFENCE,PHYSICAL_DEFENCE,HIT,DODGE,CRITICAL_STRIKE,CRITICAL_DEF,DAMAGE_REDUCE,DAMAGE_INCREASE,PET_SKILL_1,PET_SKILL_2,PET_SKILL_3,PET_SKILL_4,PET_CD_1,PET_CD_2,PET_CD_3,PET_CD_4,ATTACK_SKILL_1,ATTACK_SKILL_2,ATTACK_SKILL_3,ATTACK_SKILL_4,ATTACK_SKILL_5,EFFECT,UI_EFFECT,DEBUFF_IMMUNE
82990,属性,0,0,0,990,0,0,0,0,2,0,0,0,0,0,0,0,0,100,11150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82991,属性,0,0,0,991,0,0,0,0,2,0,0,0,0,0,0,0,0,100,11160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82992,属性,0,0,0,992,0,0,0,0,2,0,0,0,0,0,0,0,0,100,11170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82993,属性,0,0,0,993,0,0,0,0,2,0,0,0,0,0,0,0,0,100,11180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82994,属性,0,0,0,994,0,0,0,0,2,0,0,0,0,0,0,0,0,100,11190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82995,属性,0,0,0,995,0,0,0,0,2,0,0,0,0,0,0,0,0,100,11200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82996,属性,0,0,0,996,0,0,0,0,2,0,0,0,0,0,0,0,0,100,11210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82997,属性,0,0,0,997,0,0,0,0,2,0,0,0,0,0,0,0,0,100,11220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82998,属性,0,0,0,998,0,0,0,0,2,0,0,0,0,0,0,0,0,100,11230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82999,属性,0,0,0,999,0,0,0,0,2,0,0,0,0,0,0,0,0,100,11240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83001,属性,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83002,属性,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83003,属性,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83004,属性,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83005,属性,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83006,属性,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83007,属性,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83008,属性,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83009,属性,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83010,属性,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83011,属性,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83012,属性,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83013,属性,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83014,属性,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83015,属性,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83016,属性,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83017,属性,0,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83018,属性,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83019,属性,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83020,属性,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83021,属性,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83022,属性,0,0,0,22,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83023,属性,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83024,属性,0,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,100,2980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83025,属性,0,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83026,属性,0,0,0,26,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83027,属性,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83028,属性,0,0,0,28,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83029,属性,0,0,0,29,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83030,属性,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83031,属性,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83032,属性,0,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83033,属性,0,0,0,33,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83034,属性,0,0,0,34,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83035,属性,0,0,0,35,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83036,属性,0,0,0,36,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83037,属性,0,0,0,37,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83038,属性,0,0,0,38,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83039,属性,0,0,0,39,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83040,属性,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83041,属性,0,0,0,41,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83042,属性,0,0,0,42,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83043,属性,0,0,0,43,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83044,属性,0,0,0,44,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83045,属性,0,0,0,45,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83046,属性,0,0,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83047,属性,0,0,0,47,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83048,属性,0,0,0,48,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83049,属性,0,0,0,49,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83050,属性,0,0,0,50,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83051,属性,0,0,0,51,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83052,属性,0,0,0,52,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83053,属性,0,0,0,53,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83054,属性,0,0,0,54,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83055,属性,0,0,0,55,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83056,属性,0,0,0,56,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83057,属性,0,0,0,57,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83058,属性,0,0,0,58,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83059,属性,0,0,0,59,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83060,属性,0,0,0,60,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83061,属性,0,0,0,61,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83062,属性,0,0,0,62,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83063,属性,0,0,0,63,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83064,属性,0,0,0,64,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83065,属性,0,0,0,65,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83066,属性,0,0,0,66,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83067,属性,0,0,0,67,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83068,属性,0,0,0,68,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83069,属性,0,0,0,69,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83070,属性,0,0,0,70,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83071,属性,0,0,0,71,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83072,属性,0,0,0,72,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83073,属性,0,0,0,73,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83074,属性,0,0,0,74,0,0,0,0,3,0,0,0,0,0,0,0,0,100,3980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83075,属性,0,0,0,75,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83076,属性,0,0,0,76,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83077,属性,0,0,0,77,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83078,属性,0,0,0,78,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83079,属性,0,0,0,79,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83080,属性,0,0,0,80,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83081,属性,0,0,0,81,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83082,属性,0,0,0,82,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83083,属性,0,0,0,83,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83084,属性,0,0,0,84,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83085,属性,0,0,0,85,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83086,属性,0,0,0,86,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83087,属性,0,0,0,87,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83088,属性,0,0,0,88,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83089,属性,0,0,0,89,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83090,属性,0,0,0,90,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83091,属性,0,0,0,91,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83092,属性,0,0,0,92,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83093,属性,0,0,0,93,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83094,属性,0,0,0,94,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83095,属性,0,0,0,95,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83096,属性,0,0,0,96,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83097,属性,0,0,0,97,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83098,属性,0,0,0,98,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83099,属性,0,0,0,99,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83100,属性,0,0,0,100,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83101,属性,0,0,0,101,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83102,属性,0,0,0,102,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83103,属性,0,0,0,103,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83104,属性,0,0,0,104,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83105,属性,0,0,0,105,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83106,属性,0,0,0,106,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83107,属性,0,0,0,107,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83108,属性,0,0,0,108,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83109,属性,0,0,0,109,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83110,属性,0,0,0,110,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83111,属性,0,0,0,111,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83112,属性,0,0,0,112,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83113,属性,0,0,0,113,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83114,属性,0,0,0,114,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83115,属性,0,0,0,115,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83116,属性,0,0,0,116,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83117,属性,0,0,0,117,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83118,属性,0,0,0,118,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83119,属性,0,0,0,119,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83120,属性,0,0,0,120,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83121,属性,0,0,0,121,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83122,属性,0,0,0,122,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83123,属性,0,0,0,123,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83124,属性,0,0,0,124,0,0,0,0,3,0,0,0,0,0,0,0,0,100,4980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83125,属性,0,0,0,125,0,0,0,0,3,0,0,0,0,0,0,0,0,100,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83126,属性,0,0,0,126,0,0,0,0,3,0,0,0,0,0,0,0,0,100,5020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83127,属性,0,0,0,127,0,0,0,0,3,0,0,0,0,0,0,0,0,100,5040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83128,属性,0,0,0,128,0,0,0,0,3,0,0,0,0,0,0,0,0,100,5060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83129,属性,0,0,0,129,0,0,0,0,3,0,0,0,0,0,0,0,0,100,5080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83130,属性,0,0,0,130,0,0,0,0,3,0,0,0,0,0,0,0,0,100,5100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83131,属性,0,0,0,131,0,0,0,0,3,0,0,0,0,0,0,0,0,100,5120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83132,属性,0,0,0,132,0,0,0,0,3,0,0,0,0,0,0,0,0,100,5140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83133,属性,0,0,0,133,0,0,0,0,3,0,0,0,0,0,0,0,0,100,5160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83134,属性,0,0,0,134,0,0,0,0,3,0,0,0,0,0,0,0,0,100,5180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
